serial_timesteps,ep_len_mean,value_loss,fps,approxkl,clipfrac,ep_reward_mean,n_updates,policy_loss,total_timesteps,policy_entropy,explained_variance,time_elapsed
397312,1193.76,6.566625,439,0.0050346935,0.058154296,703.87413755,194,-0.003387731,397312,3.0442436,0.8805927783250809,883.6931335926056
399360,1193.76,9.195249,426,0.0054553337,0.06201172,701.9243845899999,195,-0.0041372124,399360,3.0467775,0.7638887912034988,888.3555505275726
401408,1193.76,11.009196,445,0.003603274,0.03852539,701.86509771,196,-0.0018091572,401408,3.0399418,0.7799728065729141,893.1539084911346
403456,1190.83,9.648225,461,0.0032282758,0.033496093,699.28802117,197,-0.001303761,403456,3.0349174,0.8543017357587814,897.7534155845642
405504,1190.83,9.964491,471,0.003900706,0.04560547,697.6077257900001,198,-0.0018944271,405504,3.0304112,0.8436389118432999,902.1928856372833
407552,1190.83,11.218506,473,0.004633648,0.054882813,697.7195386600001,199,-0.0042724647,407552,3.0263314,0.8586328625679016,906.5327003002167
409600,1203.47,13.307864,474,0.0029997695,0.030517578,707.75611856,200,-0.0025126503,409600,3.0227242,0.8219448924064636,910.8591313362122
411648,1221.39,9.339618,477,0.005871133,0.071875,720.0630979700001,201,-0.0023648818,411648,3.0194013,0.85758076608181,915.1823480129242
413696,1221.39,9.15711,455,0.006007017,0.072949216,721.88565314,202,-0.004127373,413696,3.0126843,0.9028175473213196,919.4675600528717
415744,1248.75,20.348606,421,0.00494867,0.057910156,741.8154155699999,203,-0.0021603531,415744,3.0129006,0.822888508439064,923.9689991474152
417792,1242.75,11.610037,470,0.0036425274,0.04121094,737.89508873,204,-0.0037129528,417792,3.0163975,0.8345708101987839,928.8227226734161
419840,1255.79,7.1874986,444,0.0031220976,0.032714844,746.71902838,205,-0.0030136427,419840,3.018975,0.8974957466125488,933.1776821613312
421888,1263.62,8.204908,474,0.0023454337,0.020654297,751.9637830300001,206,-0.0036656037,421888,3.0093644,0.8966394513845444,937.7857222557068
423936,1281.27,6.3817916,453,0.004072974,0.041552734,764.60482437,207,-0.004261794,423936,2.9972007,0.9263436496257782,942.1063213348389
425984,1298.81,8.352926,462,0.005100532,0.059179686,776.4982704600001,208,-0.005060994,425984,2.9932141,0.8610758483409882,946.62366938591
428032,1290.43,14.770587,456,0.005142026,0.05283203,772.7357454900001,209,-0.0057481984,428032,2.9918768,0.8019702434539795,951.050705909729
430080,1290.43,9.365252,419,0.0075349854,0.08344726,770.4480695900003,210,-0.00054465624,430080,3.0000024,0.7947771400213242,955.540043592453
432128,1308.22,15.444422,426,0.0041639837,0.047509767,782.8019688800002,211,-0.0024923775,432128,3.0054264,0.8129951506853104,960.4196493625641
434176,1301.13,4.882282,466,0.0034475352,0.038085938,779.2881995500002,212,-0.0028447642,434176,3.0072074,0.9463944584131241,965.2176737785339
436224,1317.01,11.101072,442,0.0054154317,0.060253907,790.6567093700002,213,0.00024371948,436224,3.0136216,0.8020171225070953,969.6120729446411
438272,1316.6,10.684513,444,0.0049753976,0.054785155,792.7214523000001,214,-0.004908764,438272,3.0216088,0.9162571728229523,974.2381196022034
440320,1334.65,9.415652,403,0.0048448,0.0546875,805.9284811299999,215,-0.005339585,440320,3.0221317,0.8593858927488327,978.8453667163849
442368,1352.61,9.16181,386,0.005817433,0.0690918,817.08071683,216,-0.0037280582,442368,3.0266366,0.7723873853683472,983.9259827136993
444416,1367.29,9.708182,375,0.007375681,0.07890625,826.3991595900001,217,-0.004370085,444416,3.0445404,0.7176215946674347,989.2254071235657
446464,1366.71,15.785876,391,0.0055118906,0.06865235,826.5921883200001,218,-0.0031094695,446464,3.0491188,0.7646744251251221,994.6764752864838
448512,1354.1,9.789435,418,0.003780688,0.043408204,818.5358176900002,219,-0.00499973,448512,3.0447907,0.8918208479881287,999.9045810699463
450560,1348.22,8.669447,457,0.0031071506,0.034423828,816.19888002,220,-0.005299828,450560,3.0416882,0.8763942494988441,1004.7976315021515
452608,1348.22,12.608416,432,0.0061526885,0.07670899,814.07961647,221,-0.00093670626,452608,3.0432646,0.7380285561084747,1009.2792282104492
454656,1360.8,9.84355,433,0.0042624567,0.049462892,822.3591031800001,222,-0.0018037822,454656,3.0433316,0.7623441070318222,1014.010452747345
456704,1360.8,9.567888,377,0.0083287,0.09672852,822.54722353,223,-0.0037646038,456704,3.0424826,0.7574893981218338,1018.7331299781799
458752,1348.85,21.000338,427,0.0035088002,0.04042969,813.16246262,224,-0.004405721,458752,3.052037,0.7812587022781372,1024.1521832942963
460800,1362.98,6.175761,310,0.0027473136,0.028808594,822.8705965900002,225,-0.004638074,460800,3.0642478,0.9172644019126892,1028.9490025043488
462848,1378.2,10.104571,451,0.0071216607,0.046875,833.3265611100001,226,-0.013136099,462848,3.0692978,0.835282489657402,1035.549754858017
464896,1394.19,5.435512,438,0.002865908,0.031201173,846.17436797,227,-0.0041401056,464896,3.0738204,0.9608042687177658,1040.0898814201355
466944,1408.75,9.564106,457,0.0054543396,0.064013675,856.2843169500001,228,-0.0055390564,466944,3.072278,0.8652921766042709,1044.7632958889008
468992,1402.43,5.3697357,423,0.0018334861,0.016259765,851.57191736,229,-0.0019388392,468992,3.0701923,0.9393262043595314,1049.243824005127
471040,1406.8,16.829777,401,0.002788574,0.02890625,856.5887005600001,230,-0.004600971,471040,3.0685642,0.8343778997659683,1054.0797142982483
473088,1398.73,13.257238,462,0.0029778096,0.031835936,852.4805132,231,-0.0021531095,473088,3.0756314,0.8683070987462997,1059.185043334961
475136,1408.98,8.409632,462,0.0018418077,0.015673827,859.9334509799999,232,-0.002782239,475136,3.0803714,0.8599131256341934,1063.614797592163
477184,1426.86,12.880728,450,0.004661937,0.056396484,872.1331247399997,233,-0.0070899636,477184,3.0774167,0.7950982749462128,1068.0447664260864
479232,1403.54,26.974522,461,0.0032466226,0.032666016,855.3804826699999,234,-0.003471759,479232,3.0777724,0.6295292973518372,1072.5889480113983
481280,1378.61,12.414451,418,0.002243805,0.024414062,839.74194496,235,-0.002120567,481280,3.0894947,0.8384394943714142,1077.0304119586945
483328,1359.99,20.711739,439,0.0040665288,0.03540039,828.62685201,236,-0.004977673,483328,3.0854497,0.7778175324201584,1081.9203691482544
485376,1374.22,11.667028,378,0.0040067406,0.04135742,840.6488466300001,237,-0.0042417785,485376,3.0742137,0.9155824780464172,1086.5851843357086
487424,1378.92,14.752386,404,0.00402244,0.046435546,843.0278168400001,238,-0.005504173,487424,3.0753922,0.880459688603878,1092.0025107860565
489472,1393.74,10.906217,421,0.006626375,0.074121095,852.7429798600002,239,-0.0024468845,489472,3.074391,0.7405795156955719,1097.068486213684
491520,1402.51,12.162014,457,0.003115688,0.034326173,858.57668558,240,-0.0022088964,491520,3.072331,0.8517961949110031,1101.9305410385132
493568,1402.51,9.904844,414,0.0066138385,0.08310547,859.0241820099999,241,-0.0036281738,493568,3.067026,0.7962807863950729,1106.4044840335846
495616,1402.51,10.217715,464,0.0056555434,0.06953125,857.4764179899997,242,-0.0018540763,495616,3.0858812,0.7818574160337448,1111.346678495407
497664,1412.18,10.521157,466,0.005653561,0.06796875,863.2406322299998,243,-0.0036835421,497664,3.0906634,0.7304884493350983,1115.7546634674072
499712,1412.18,9.561088,474,0.004978665,0.061279297,861.6534619600002,244,-0.0027288615,499712,3.0886707,0.7802587598562241,1120.1416997909546
501760,1418.11,16.443386,455,0.0057032965,0.07060547,865.39890047,245,-0.005725599,501760,3.1003587,0.7572103142738342,1124.4602303504944
503808,1423.52,4.9876,459,0.0046995534,0.047216795,870.70680846,246,-0.004655528,503808,3.1128423,0.937358669936657,1128.9605703353882
505856,1432.33,13.806628,449,0.0029058012,0.029833984,876.85639802,247,-0.0021108366,505856,3.1107867,0.7902602106332779,1133.418731212616
507904,1443.15,11.2756605,434,0.0059412713,0.07265625,883.1840254399999,248,-0.003114495,507904,3.1083362,0.7230024933815002,1137.9708206653595
509952,1454.33,10.765402,462,0.005909535,0.06455078,890.4379474099998,249,-0.0024680356,509952,3.1123717,0.7608429938554764,1142.689126253128
512000,1463.2,7.740335,432,0.0033869732,0.036621094,897.2213295599998,250,-0.0021681925,512000,3.1126792,0.8798093870282173,1147.117550611496
514048,1460.3,14.391271,463,0.0030257336,0.029638672,896.6544522700001,251,-0.0019664979,514048,3.099476,0.8976064920425415,1151.850333929062
516096,1459.25,7.291078,486,0.00564326,0.056640625,895.7951202300002,252,-0.009523751,516096,3.0911853,0.8604065328836441,1156.2658824920654
518144,1464.32,8.809819,482,0.0021231736,0.019824218,899.8501337099999,253,-0.0014656831,518144,3.0922494,0.9257892221212387,1160.4736540317535
520192,1462.75,13.152011,461,0.0042590564,0.04790039,899.57376114,254,-0.006072862,520192,3.0986779,0.8413934260606766,1164.714521408081
522240,1469.3,6.325298,516,0.0049055303,0.055371094,905.1296006099999,255,-0.0064523937,522240,3.106154,0.934594489634037,1169.1574347019196
524288,1469.3,9.253064,478,0.0095523875,0.10527344,902.14851578,256,-0.00511593,524288,3.1102211,0.7949393093585968,1173.1205966472626
526336,1467.0,18.972422,491,0.006120257,0.07539062,899.27627045,257,-0.004580197,526336,3.114499,0.7439036071300507,1177.4006102085114
528384,1454.66,7.1153154,516,0.0016883367,0.014160156,890.6036253799998,258,-0.0023977584,528384,3.125847,0.86482073366642,1181.5661644935608
530432,1465.31,13.982092,496,0.0034073393,0.036328126,898.14812119,259,-0.0031762836,530432,3.1231494,0.8556712716817856,1185.5348615646362
532480,1469.43,15.06531,515,0.0046046497,0.05307617,900.0335289099999,260,-0.0018291892,532480,3.1179805,0.8090651035308838,1189.6619415283203
534528,1451.43,13.777466,508,0.005265929,0.06333008,888.6774243199999,261,-0.005825763,534528,3.117066,0.859959289431572,1193.6338930130005
536576,1427.85,13.724337,521,0.0041238796,0.04560547,872.5656970399999,262,-0.0060879476,536576,3.1217299,0.8014174848794937,1197.6657025814056
538624,1430.08,9.860793,486,0.005853885,0.07216797,872.1936714600001,263,-0.0034487403,538624,3.1282153,0.7719769179821014,1201.5968043804169
540672,1382.72,18.002836,487,0.005655482,0.06923828,840.51902848,264,-0.001636986,540672,3.1459162,0.8625714778900146,1205.806825876236
542720,1357.62,10.5729885,355,0.0022383702,0.020361328,822.8868098999999,265,-0.0024024865,542720,3.1602964,0.9019505530595779,1210.0106003284454
544768,1324.45,21.218643,392,0.0043195877,0.0515625,797.8964182599999,266,-0.0032908053,544768,3.158896,0.7953921407461166,1215.7804362773895
546816,1295.8,19.919744,429,0.0053601908,0.06113281,778.28223027,267,-0.0069032176,546816,3.1713033,0.8630833923816681,1220.9984583854675
548864,1283.06,5.3712034,467,0.0048750853,0.053613283,769.6478035299999,268,-0.0058370754,548864,3.188985,0.9200660735368729,1225.7655627727509
550912,1284.94,9.110609,509,0.010807654,0.1081543,770.5047488299999,269,-0.008412152,550912,3.2060115,0.7980352193117142,1230.149446964264
552960,1285.4,8.396433,503,0.00516696,0.062597655,769.5455346099999,270,-0.0009874344,552960,3.2207878,0.8112724870443344,1234.166750907898
555008,1266.66,23.847393,517,0.003765832,0.04140625,756.5694657400002,271,-0.00404822,555008,3.2208176,0.7183976769447327,1238.234394788742
557056,1258.57,6.2688365,495,0.0034929267,0.03691406,752.3455066900001,272,-0.0026310368,557056,3.217939,0.9258651584386826,1242.1891169548035
559104,1252.98,19.066393,497,0.0046302625,0.05288086,749.4892396099998,273,-0.0038627633,559104,3.2188168,0.8237285763025284,1246.3222200870514
561152,1252.98,9.634932,497,0.0030782367,0.031347655,750.2571556799999,274,-0.00066184485,561152,3.2327378,0.8657028377056122,1250.436692237854
563200,1255.48,14.632152,510,0.0062106894,0.07763672,751.3139851699998,275,-0.0070273094,563200,3.2364478,0.8598297387361526,1254.5516364574432
565248,1255.48,7.8318186,505,0.003440177,0.03330078,751.1561720499999,276,-0.002408803,565248,3.2334626,0.859376385807991,1258.5627255439758
567296,1249.15,8.676237,517,0.0038730197,0.04296875,748.4943235999999,277,-0.0025447842,567296,3.2291217,0.9009559452533722,1262.6122391223907
569344,1231.34,15.918492,494,0.004968439,0.057910156,739.5510686200001,278,-0.003613367,569344,3.2240682,0.889551430940628,1266.5686616897583
571392,1246.17,8.6513195,521,0.0023839124,0.024414062,750.4898403200001,279,-0.0017853786,571392,3.219628,0.8520792573690414,1270.7088296413422
573440,1226.32,19.722652,493,0.0025651068,0.026953125,737.5338189400001,280,-0.0044403314,573440,3.231018,0.8738074749708176,1274.633556842804
575488,1226.32,10.013187,509,0.003985353,0.04897461,738.39843064,281,-0.0002066927,575488,3.2398598,0.8359603732824326,1278.788162946701
577536,1192.73,13.842176,506,0.0033249855,0.03696289,718.30413977,282,-0.0044005215,577536,3.2518375,0.8849267810583115,1282.8054201602936
579584,1203.58,14.385633,518,0.0038567197,0.042773437,726.0160045300003,283,-0.0014944732,579584,3.2663677,0.7196091115474701,1286.8491060733795
581632,1193.64,19.157766,532,0.0034963698,0.035986327,719.7871832500002,284,-0.0031555803,581632,3.2638779,0.821221798658371,1290.796514749527
583680,1195.58,10.985495,490,0.0030210002,0.032910157,720.3287878000001,285,-0.0020869693,583680,3.2657495,0.8484981507062912,1294.6424763202667
585728,1177.25,11.135687,491,0.004186874,0.042382814,708.2214071000001,286,-0.0046852464,585728,3.260323,0.8955076336860657,1298.8168790340424
587776,1161.06,22.32484,491,0.0036835365,0.042236328,697.3600730300001,287,-0.004978997,587776,3.2585416,0.8167518824338913,1302.9850587844849
589824,1151.5,16.591755,505,0.0046049664,0.05029297,690.8263744400001,288,-0.0045336317,589824,3.2548776,0.8086780458688736,1307.148178100586
591872,1141.66,16.583485,471,0.0086168265,0.076367185,683.63433094,289,-0.0028659694,591872,3.2429352,0.7765576243400574,1311.1996324062347
593920,1151.8,14.625676,494,0.0077070794,0.09169922,690.9940829000001,290,-0.0018266554,593920,3.2371202,0.8295753747224808,1315.546522140503
595968,1150.64,24.951815,486,0.00266424,0.026953125,691.98047946,291,-0.0027548927,595968,3.2438807,0.8213523030281067,1319.6927275657654
598016,1153.39,10.999516,524,0.0030185075,0.03149414,694.59882217,292,-0.003583409,598016,3.2372596,0.9035830795764923,1323.8989007472992
600064,1171.45,8.926885,513,0.005508186,0.065625,706.3216504599998,293,-0.0033718396,600064,3.229383,0.8429254740476608,1327.8038702011108
602112,1162.09,15.395102,497,0.0039328374,0.042578124,698.41434325,294,-0.0048637344,602112,3.2272124,0.8743876367807388,1331.7893006801605
604160,1159.29,6.459531,504,0.0053117326,0.061621092,695.86936923,295,-0.0042723133,604160,3.2406788,0.8793798089027405,1335.904697418213
606208,1174.13,10.518517,490,0.00486709,0.05366211,706.0961600300001,296,-0.0015152203,606208,3.2489498,0.8184294402599335,1339.9619550704956
608256,1176.44,23.888212,496,0.0035330013,0.04116211,708.86086719,297,-0.004675853,608256,3.2532287,0.8085087537765503,1344.1337842941284
610304,1182.24,9.682376,511,0.0030871069,0.03359375,713.4402882999999,298,-0.0036121483,610304,3.2677865,0.8633864223957062,1348.263351202011
612352,1166.04,12.551457,514,0.0029913941,0.029052734,704.0797641800001,299,-0.002792951,612352,3.2757714,0.8625023663043976,1352.264883518219
614400,1149.21,13.24132,529,0.0026374802,0.030810546,694.4305499199999,300,-0.00062039384,614400,3.2846248,0.8725758194923401,1356.2451004981995
616448,1149.21,8.937808,523,0.006078561,0.070654295,695.40173308,301,-0.0007385881,616448,3.2881274,0.8604025542736053,1360.115220785141
618496,1162.89,5.909749,528,0.0039320765,0.043798827,704.99998915,302,-0.0028765853,618496,3.2941113,0.9106346219778061,1364.0310842990875
620544,1165.07,7.075774,496,0.004209981,0.04873047,705.6640866,303,-0.0050390894,620544,3.3000286,0.9124197363853455,1367.9037637710571
622592,1160.7,6.789064,515,0.0036480497,0.04243164,703.3109764400001,304,-0.0029871003,622592,3.3056016,0.9015153348445892,1372.0285494327545
624640,1160.7,9.932451,509,0.0025481868,0.027441407,705.30682961,305,-0.0013415517,624640,3.306748,0.8784817531704903,1375.9982516765594
626688,1145.07,25.575556,502,0.004016118,0.04814453,695.8342288600002,306,-0.0027739038,626688,3.3084114,0.7797805666923523,1380.0186092853546
628736,1141.65,6.0924063,483,0.0045377337,0.050439455,692.2655428700001,307,-0.0062360754,628736,3.300759,0.9128841459751129,1384.0935907363892
630784,1153.34,11.020426,479,0.0028660144,0.03364258,700.42749546,308,-0.0016633744,630784,3.2981277,0.8441565185785294,1388.331452846527
632832,1143.3,7.8307343,481,0.004639186,0.051220704,693.3758233000002,309,-0.0041267676,632832,3.3001168,0.8623377084732056,1392.603844165802
634880,1151.83,9.302219,486,0.0054098936,0.05722656,698.4867252,310,-0.0043080905,634880,3.2816727,0.8473164886236191,1396.8549361228943
636928,1158.64,11.554712,466,0.003382276,0.035449218,703.2269209600001,311,-0.0021955841,636928,3.2686508,0.7948162108659744,1401.061598777771
638976,1146.43,22.640226,485,0.0034404602,0.036816407,693.9500295700002,312,-0.0014406908,638976,3.2844834,0.7008579671382904,1405.4494864940643
641024,1143.74,7.1140203,470,0.002668029,0.027441407,692.78994372,313,-0.003662727,641024,3.3023224,0.9220905676484108,1409.6687076091766
643072,1158.01,17.438662,458,0.0033942163,0.04135742,704.7346157700001,314,-0.004677645,643072,3.3082848,0.8137468099594116,1414.023474931717
645120,1170.35,17.462275,446,0.005536425,0.06557617,714.6980640900001,315,-0.003628762,645120,3.300715,0.795925185084343,1418.487645149231
647168,1155.62,25.146566,454,0.0048858356,0.055566408,705.6825175800001,316,-0.005589233,647168,3.2917042,0.800879642367363,1423.0771415233612
649216,1153.24,3.6491795,458,0.002526944,0.022070313,704.5812166599999,317,-0.0022007604,649216,3.290931,0.9650033377110958,1427.5814650058746
651264,1156.42,12.691501,466,0.0026783035,0.02841797,707.0068440999999,318,-0.0018483499,651264,3.292738,0.8835297599434853,1432.046817779541
653312,1168.03,9.390785,469,0.0027501576,0.02626953,715.7814791199999,319,-0.002065243,653312,3.296215,0.8665538281202316,1436.4362704753876
655360,1184.39,5.006768,461,0.0026468686,0.027441407,726.82604063,320,-0.0022377763,655360,3.2965245,0.9291066229343414,1440.798738002777
657408,1177.13,19.25444,453,0.002316874,0.022460938,724.9667937300001,321,-0.00051211595,657408,3.2940235,0.8757563009858131,1445.2403454780579
659456,1195.2,14.625766,480,0.0058105374,0.068359375,738.3076538400003,322,-0.007018668,659456,3.2949631,0.852173462510109,1449.7522587776184
661504,1213.38,9.770636,477,0.0053639123,0.06762695,751.2666339000002,323,-0.0029071318,661504,3.292968,0.8587722033262253,1454.018841266632
663552,1231.31,9.576924,478,0.0023361729,0.023583984,763.9432572600001,324,-0.0030442998,663552,3.2850423,0.8533620834350586,1458.3086824417114
665600,1235.39,5.0305133,475,0.0050650854,0.06357422,767.1840910300001,325,-0.0057201674,665600,3.2823582,0.9490358270704746,1462.5907640457153
667648,1245.61,6.280488,471,0.0030547741,0.03237305,774.7899784299999,326,-0.005954782,667648,3.2787526,0.9075105264782906,1466.901962518692
669696,1245.61,12.911815,484,0.0058826907,0.07138672,775.2303442799999,327,-0.00405026,669696,3.2746346,0.7612887471914291,1471.2502431869507
671744,1266.14,21.522573,460,0.0050323205,0.055615235,792.2329849600002,328,-0.0036399302,671744,3.2671866,0.8597879409790039,1475.4794566631317
673792,1283.86,12.572805,462,0.0029891226,0.03334961,805.2693167800003,329,-0.0015321856,673792,3.2745006,0.8503451943397522,1479.9285430908203
675840,1301.76,13.737473,458,0.002759628,0.027978515,818.2844811699999,330,-0.0013880216,675840,3.2687855,0.7921761721372604,1484.3564972877502
677888,1302.37,8.949375,471,0.003551005,0.037109375,818.6337001400002,331,-0.0014220414,677888,3.2659645,0.8563953638076782,1488.8199877738953
679936,1320.27,9.450132,459,0.0064890124,0.08164062,831.31640967,332,-0.005578607,679936,3.262996,0.833986908197403,1493.1627371311188
681984,1327.56,15.030251,486,0.0043721576,0.045654297,837.9737995799999,333,-0.0036533594,681984,3.2552445,0.8625183403491974,1497.6177999973297
684032,1320.23,9.839319,466,0.004150042,0.046679687,834.0954307599999,334,-0.0030482176,684032,3.2556076,0.8628721088171005,1501.832055091858
686080,1320.23,10.965916,467,0.004429268,0.050830077,835.2649344099998,335,-0.0018227221,686080,3.2636695,0.8549353927373886,1506.226125717163
688128,1330.46,15.274485,470,0.004004783,0.046582032,842.5513510899998,336,-0.004221455,688128,3.259718,0.8663445264101028,1510.6066122055054
690176,1327.75,5.8696547,459,0.0053455494,0.06386719,841.40113092,337,-0.0045728013,690176,3.2671857,0.933671809732914,1514.956315279007
692224,1327.75,7.989686,467,0.0059215385,0.07714844,841.13584067,338,-0.009321473,692224,3.2805889,0.85579814016819,1519.4129557609558
694272,1332.03,19.642706,476,0.00397271,0.044384766,842.79609331,339,-0.004799283,694272,3.2890408,0.7467270493507385,1523.7904117107391
696320,1328.07,3.797483,453,0.0034942888,0.04018555,839.7612264200002,340,-0.0031170456,696320,3.2898922,0.9308809041976929,1528.0882847309113
698368,1343.83,10.785167,447,0.0052889967,0.06801758,850.6685392600001,341,-0.0018828863,698368,3.287888,0.8133173286914825,1532.6014552116394
700416,1332.59,17.344736,472,0.0047643506,0.055273436,842.08675713,342,-0.008166261,700416,3.285736,0.8233006596565247,1537.1792621612549
702464,1332.59,10.495607,484,0.006349782,0.0765625,840.9490082700001,343,-0.003508327,702464,3.2878728,0.7874503135681152,1541.5105676651
704512,1350.4,11.963064,463,0.0069947913,0.093603514,853.9707250900002,344,-0.0054438403,704512,3.287707,0.8422625213861465,1545.737768650055
706560,1350.4,11.566696,456,0.005437062,0.06923828,853.3809860600002,345,-0.0022001914,706560,3.3013668,0.7692584842443466,1550.1574811935425
708608,1358.08,9.900179,477,0.0059544956,0.0758789,857.5203543800002,346,-0.0014925122,708608,3.3176026,0.8001526594161987,1554.6483280658722
710656,1375.77,6.495495,479,0.0049963417,0.05654297,870.3932632200001,347,-0.0059357425,710656,3.3189666,0.925371527671814,1558.9417760372162
712704,1377.69,7.1911173,463,0.003733518,0.041650392,872.2407889000002,348,-0.0016290024,712704,3.3149629,0.9172594919800758,1563.2151463031769
714752,1377.69,11.5423565,453,0.0049751266,0.058300782,873.45497875,349,-0.0006083075,714752,3.3218637,0.8022632896900177,1567.6365313529968
716800,1390.08,13.5853405,468,0.0031207153,0.032177735,881.5411389299999,350,-0.003080524,716800,3.3275342,0.8088403791189194,1572.1573505401611
718848,1412.65,14.530306,476,0.0052022533,0.054052733,897.6513511199998,351,-0.0055685015,718848,3.3333983,0.8192094266414642,1576.535293340683
720896,1412.65,16.284681,464,0.00424725,0.053759765,898.2106844599999,352,-0.005331949,720896,3.3392873,0.8293794095516205,1580.8295209407806
722944,1392.76,21.095175,488,0.002954992,0.029736329,882.79087372,353,-0.0026529643,722944,3.3445256,0.8005926311016083,1585.2401285171509
724992,1410.37,8.7152195,462,0.0032695266,0.03330078,895.2552348799999,354,-0.0046884343,724992,3.350982,0.8750758767127991,1589.4341053962708
727040,1421.34,12.66614,464,0.0021973555,0.019482423,904.1072072399999,355,-0.0010160871,727040,3.3592503,0.8539191335439682,1593.867619752884
729088,1414.14,7.286008,484,0.0026805592,0.02836914,899.07238471,356,-0.0028110002,729088,3.3656764,0.8996736109256744,1598.2762682437897
731136,1431.96,10.872217,466,0.005043258,0.062353514,910.9985027700001,357,-0.0027170344,731136,3.3741977,0.8232219815254211,1602.5054881572723
733184,1441.48,10.210089,481,0.005446231,0.06567383,918.04454314,358,-0.005389601,733184,3.3972511,0.8354696482419968,1606.8956623077393
735232,1449.06,9.363169,457,0.0042190286,0.04799805,923.66345708,359,-0.0041039945,735232,3.4093525,0.8735907524824142,1611.1500022411346
737280,1454.45,18.272001,480,0.0033986564,0.034716796,928.8166081099998,360,-0.00088303525,737280,3.4057574,0.8037706911563873,1615.628359079361
739328,1465.54,6.5901093,463,0.005363392,0.0574707,936.5483862099999,361,-0.0027462663,739328,3.3956075,0.9329614415764809,1619.8922891616821
741376,1476.02,21.461542,473,0.0049241437,0.053808592,946.79858976,362,-0.0009927136,741376,3.392424,0.823874831199646,1624.3140668869019
743424,1488.71,9.86449,468,0.0058930465,0.06748047,956.5074196099999,363,-0.0022403656,743424,3.396019,0.8871273100376129,1628.6419410705566
745472,1506.41,9.504739,469,0.0036613476,0.038671874,969.5945955299998,364,-0.004172263,745472,3.3987784,0.89582409709692,1633.0112397670746
747520,1516.76,6.3836946,448,0.00250202,0.026855469,977.4541532999999,365,-0.001973695,747520,3.4071343,0.9287772551178932,1637.3731198310852
749568,1520.17,5.270505,477,0.004018008,0.042675782,979.2755088699997,366,-0.0011472765,749568,3.4145188,0.9404197558760643,1641.9400494098663
751616,1526.5,9.63605,470,0.0038103044,0.04472656,984.4266960499999,367,-0.0029598272,751616,3.4287567,0.8623883426189423,1646.2263877391815
753664,1537.87,17.002804,464,0.0050328816,0.058886718,992.52047819,368,-0.006449993,753664,3.4371707,0.8251749575138092,1650.5803031921387
755712,1544.13,10.8828,477,0.007127466,0.09023438,997.38346112,369,-0.0014003476,755712,3.436995,0.830271527171135,1654.985686302185
757760,1562.05,16.361279,478,0.005402771,0.060546875,1011.2492562699999,370,-0.005662494,757760,3.4283986,0.8637799620628357,1659.2748954296112
759808,1573.93,6.720861,488,0.0025607042,0.024560547,1019.75613944,371,-0.0013163828,759808,3.4245217,0.9310092628002167,1663.554775238037
761856,1585.99,9.746414,460,0.0051895697,0.06196289,1028.61803373,372,-0.0016288981,761856,3.4355197,0.8752086535096169,1667.7503135204315
763904,1585.99,17.655712,461,0.005607057,0.06572266,1029.97953919,373,-0.003022863,763904,3.449543,0.8310598433017731,1672.1933765411377
765952,1585.99,18.591263,475,0.00398016,0.047265626,1030.94314217,374,-0.0022911492,765952,3.4498074,0.823811873793602,1676.627466917038
768000,1595.84,6.7544985,456,0.0042103427,0.046875,1037.599616,375,-0.0081418995,768000,3.4423428,0.9416304342448711,1680.9369747638702
770048,1604.65,11.829004,483,0.003298197,0.038964845,1044.5786285699999,376,-0.001659298,770048,3.4346566,0.837547242641449,1685.4279942512512
772096,1613.04,15.111217,488,0.003949581,0.03730469,1051.17907044,377,0.00014121857,772096,3.4230409,0.730977863073349,1689.6643197536469
774144,1611.18,13.870051,464,0.003728422,0.040722657,1049.6486819199997,378,-0.0030997759,774144,3.4159722,0.8767401948571205,1693.8568031787872
776192,1610.17,23.797466,473,0.0024145567,0.025341798,1049.4273261199999,379,-0.0017130129,776192,3.4196103,0.777211606502533,1698.270532131195
778240,1610.17,9.583753,467,0.0051542097,0.05805664,1049.75557262,380,-0.006304639,778240,3.4308383,0.8720440119504929,1702.5962328910828
780288,1599.66,12.822024,466,0.004715907,0.05546875,1042.55449526,381,-0.0053148177,780288,3.4391747,0.8776731640100479,1706.979290008545
782336,1604.03,13.713083,474,0.0077125942,0.09663086,1045.7987529600002,382,-0.005442844,782336,3.4411457,0.8603704273700714,1711.370148897171
784384,1604.03,12.246841,474,0.0059076487,0.07070313,1046.20885543,383,-0.00541841,784384,3.439968,0.8570637851953506,1715.6864397525787
786432,1604.03,17.068426,493,0.006257443,0.06899414,1046.9134140699998,384,-0.003923136,786432,3.4433568,0.7738074064254761,1720.0044400691986
788480,1612.86,17.72266,458,0.0043466343,0.049951173,1054.5291767899998,385,-0.0040049534,788480,3.442863,0.8708001375198364,1724.1566512584686
790528,1620.82,11.70243,465,0.0062109684,0.07119141,1059.6036650999997,386,-0.0010797065,790528,3.4406784,0.7526082694530487,1728.6239795684814
792576,1620.82,11.636007,455,0.0070147663,0.0875,1059.76242811,387,-0.0047979197,792576,3.4402225,0.7661416977643967,1733.022617340088
794624,1631.56,9.264697,470,0.005378896,0.0597168,1066.8176521499997,388,-0.0039297384,794624,3.4399753,0.8059552013874054,1737.5210263729095
