total_timesteps,policy_entropy,policy_loss,approxkl,n_updates,serial_timesteps,ep_reward_mean,ep_len_mean,time_elapsed,explained_variance,clipfrac,fps,value_loss
393216,2.9194412,-0.001456307,0.0026731945,192,393216,617.48206773,980.24,815.3296966552734,0.8631386458873749,0.028173828,466,10.342158
395264,2.9188132,-0.0045903167,0.004020299,193,395264,588.65331549,944.25,819.7164082527161,0.8759754151105881,0.050488282,460,15.590276
397312,2.926485,-0.0045236936,0.00450354,194,397312,589.55613934,944.25,824.1615042686462,0.8225306570529938,0.051708985,435,13.933081
399360,2.925185,-0.004326581,0.0030967616,195,399360,589.74393778,944.25,828.8601622581482,0.8483662754297256,0.033251952,451,11.366563
401408,2.9198596,-0.0037105978,0.0044677234,196,401408,573.8067275600001,926.8,833.4000778198242,0.8285005688667297,0.0496582,475,20.202684
403456,2.9288201,-0.0032850355,0.0045542815,197,403456,564.3230597300001,916.52,837.7040250301361,0.8726762235164642,0.054589845,485,14.957544
405504,2.9302597,-0.006460339,0.008010697,198,405504,551.08880737,898.74,841.9240322113037,0.973934356123209,0.08823242,478,3.5367599
407552,2.9248595,-0.00466929,0.005405118,199,407552,498.40778834,823.6,846.2089569568634,0.7901303619146347,0.059814453,459,33.986526
409600,2.9253356,-0.0018798277,0.0021620379,200,409600,498.6616976699999,826.51,850.6681547164917,0.8904676362872124,0.022509765,404,13.806953
411648,2.9262564,-0.0041791745,0.0033232006,201,411648,452.6011346099999,759.99,855.7314457893372,0.6858843863010406,0.03754883,421,22.099072
413696,2.9382887,-0.003262012,0.006019566,202,413696,436.1865331399999,738.17,860.5949971675873,0.9540621154010296,0.066503905,406,8.684137
415744,2.9537632,-0.0058362456,0.0048105437,203,415744,429.04852816999994,723.26,865.6356534957886,0.8572089076042175,0.059472658,414,25.962177
417792,2.963265,-0.009478772,0.0054624407,204,417792,423.12304356,715.19,870.5815598964691,0.965216375887394,0.066992186,423,3.9103935
419840,2.9705236,-0.0050866837,0.0038535842,205,419840,408.87451502000005,695.44,875.4204204082489,0.5286411643028259,0.042382814,453,38.179447
421888,2.9749045,-0.0020853153,0.00435835,206,421888,403.90544954999996,690.1,879.9401557445526,0.9184353724122047,0.050439455,411,7.7173867
423936,2.9802167,-0.0020549514,0.004073092,207,423936,415.5262247200001,708.2,884.9186868667603,0.6191487610340118,0.048046876,402,14.601206
425984,2.9874597,-0.0019620096,0.0025294449,208,425984,426.37169915000004,726.2,890.0090856552124,0.7272420823574066,0.027978515,410,17.089558
428032,2.985573,-0.0033992897,0.0038324993,209,428032,439.79788999000004,747.1,895.0009384155273,0.719118058681488,0.042236328,415,28.973347
430080,2.9873598,-0.0064431494,0.005165392,210,430080,439.21800183,746.25,899.9293525218964,0.9626318924129009,0.0625,425,3.4646072
432128,2.9961305,-0.0055722916,0.0045395736,211,432128,452.20257312000007,764.79,904.7422618865967,0.7922484427690506,0.053710938,431,15.427783
434176,3.0035043,-0.0033198972,0.0024719134,212,434176,463.03262775,782.5,909.4872803688049,0.8092499673366547,0.02451172,436,14.26416
436224,3.009923,-0.008016553,0.00598452,213,436224,461.83661426,780.63,914.1835024356842,0.8377592861652374,0.06391601,433,20.656475
438272,3.026602,-0.0022392375,0.0032320307,214,438272,465.1104633599999,780.94,918.9094862937927,0.8508099019527435,0.0390625,421,20.423897
440320,3.0360572,-0.0028311128,0.0047626114,215,440320,477.51688758999995,798.88,923.7729167938232,0.819163903594017,0.05493164,394,10.790941
442368,3.0467317,-0.0041803746,0.0038783322,216,442368,480.05406327,798.88,928.9677047729492,0.8085456937551498,0.048339844,386,16.353188
444416,3.0447462,-0.0033317015,0.005229593,217,444416,491.65455457999997,816.89,934.26513838768,0.7978592813014984,0.060595702,371,10.124773
446464,3.0327659,-0.0042268974,0.0029059746,218,446464,491.53968550999997,816.83,939.7807631492615,0.9359102994203568,0.029736329,357,5.2724037
448512,3.0186827,-0.0032013815,0.0038808025,219,448512,504.73127124,834.84,945.5035626888275,0.7900806367397308,0.04423828,384,12.112012
450560,3.001718,-0.0029778767,0.002956401,220,450560,517.4236404999999,852.99,950.8290874958038,0.6833602488040924,0.027783204,376,14.270805
452608,2.9959612,-0.0017706447,0.0025073872,221,452608,529.28606499,870.79,956.2684338092804,0.8273376822471619,0.026171874,378,9.443514
454656,2.9964213,-0.0039000262,0.0026149557,222,454656,542.5809999500001,889.18,961.6867532730103,0.8633102029561996,0.030273438,387,14.545906
456704,3.001881,-0.0025403514,0.005287085,223,456704,554.6842173099999,905.49,966.9708824157715,0.8428106158971786,0.062109374,325,9.77093
458752,3.0126731,-0.002293692,0.0035509411,224,458752,554.6611227000001,905.49,973.2727439403534,0.8144855499267578,0.037109375,406,13.792178
460800,3.0019774,-0.004964694,0.004435775,225,460800,567.9217319100001,923.72,978.3133256435394,0.8335899114608765,0.04951172,391,18.835703
462848,2.9938388,-0.002925457,0.004340443,226,462848,580.8180859400001,940.66,983.5550904273987,0.7204976975917816,0.050048828,378,14.783313
464896,2.985869,-0.0004597323,0.0037367684,227,464896,573.72353657,926.94,988.9727051258087,0.849068358540535,0.039892577,461,15.788307
466944,2.9861162,-0.010341653,0.006707918,228,466944,558.7594328800001,907.27,993.408618927002,0.8703154623508453,0.066748045,470,18.705084
468992,2.9976258,-0.0077392,0.0052928505,229,468992,543.906254,888.2,997.7638278007507,0.8616814762353897,0.06274414,471,22.359068
471040,3.0091805,-0.0028525847,0.0038234224,230,471040,535.20768404,875.63,1002.1079058647156,0.9336062073707581,0.04145508,487,5.809886
473088,3.0049014,-0.005510703,0.005413451,231,473088,536.4979069000001,875.49,1006.307140827179,0.8479514569044113,0.059912108,483,13.590559
475136,2.9932718,-0.0048672818,0.0039900555,232,475136,549.68388742,893.64,1010.5473494529724,0.8549345284700394,0.046484374,463,9.931908
477184,2.9839144,-0.0019839022,0.004526137,233,477184,562.63849516,912.56,1014.96555519104,0.799448549747467,0.05419922,463,12.263458
479232,2.98838,-0.005243821,0.00394236,234,479232,564.57331888,912.56,1019.3824126720428,0.7669721692800522,0.047705077,458,15.781667
481280,2.990365,-0.005050553,0.0075638257,235,481280,576.8903729100001,928.12,1023.848780632019,0.8080198913812637,0.0902832,400,15.1587925
483328,2.987761,-0.002834714,0.002609688,236,483328,577.9958098100001,928.24,1028.9690008163452,0.8035767823457718,0.02841797,418,15.714003
485376,2.9959795,-0.004263117,0.007144641,237,485376,568.47704492,914.81,1033.8644630908966,0.818907767534256,0.087402344,447,13.473346
487424,3.0035167,-0.002651712,0.002229223,238,487424,580.58926635,930.7,1038.4373695850372,0.8204323351383209,0.021533202,401,19.679272
489472,3.0185337,-0.008656194,0.011269258,239,489472,552.64757283,891.04,1043.5361382961273,0.7834178060293198,0.0890625,368,17.211252
491520,3.0300431,-0.0021500972,0.0029460762,240,491520,565.98097445,909.85,1049.1012709140778,0.8360485285520554,0.03046875,413,11.06791
493568,3.0302906,-0.0027325938,0.003334919,241,493568,567.01283883,911.08,1054.0487356185913,0.8945670947432518,0.03803711,475,8.502972
495616,3.0502136,-0.0061273463,0.004769598,242,495616,555.82541847,895.55,1058.356780052185,0.7743866741657257,0.054003906,450,25.304422
497664,3.0656774,-0.0028312798,0.0026962683,243,497664,569.62381719,914.78,1062.9040970802307,0.834563821554184,0.025927734,377,15.943777
499712,3.0670147,-0.0028564713,0.0024578595,244,499712,578.0121509999999,926.87,1068.3315098285675,0.9282068237662315,0.023730468,375,6.9404554
501760,3.0663056,-0.00250606,0.0040787305,245,501760,589.26187048,942.71,1073.7916243076324,0.876107893884182,0.0440918,377,8.723984
503808,3.0552297,-0.0001845982,0.0030662478,246,503808,603.14938341,960.57,1079.2206921577454,0.8446536958217621,0.031640626,459,14.219416
505856,3.0599408,-0.0040432857,0.0042195735,247,505856,622.59805973,986.62,1083.6794908046722,0.8022002428770065,0.048339844,446,20.841732
507904,3.0725546,-0.0023509967,0.0026945604,248,507904,634.7663789499999,1002.06,1088.2682857513428,0.924244225025177,0.028466797,471,6.271237
509952,3.0749261,-0.0047894754,0.002938448,249,509952,646.69334692,1017.36,1092.613925933838,0.8184861242771149,0.032128908,478,13.52125
512000,3.077633,-0.0038988919,0.0052129235,250,512000,659.44083573,1032.8,1096.8985838890076,0.8963406607508659,0.064648435,485,10.403443
514048,3.072412,-0.0024424167,0.0029778709,251,514048,667.16451079,1042.87,1101.118047952652,0.824333131313324,0.031396486,476,11.567002
516096,3.0902333,-0.0030531618,0.0060747983,252,516096,678.2682354300002,1059.66,1105.4167084693909,0.8226626068353653,0.07026367,462,14.920917
518144,3.099649,-0.003681009,0.0051227026,253,518144,692.5694749500002,1079.57,1109.8486850261688,0.8530515879392624,0.06499024,432,9.979619
520192,3.092486,-0.0038865737,0.0026724504,254,520192,698.24982292,1087.72,1114.5831158161163,0.7317280471324921,0.026464844,373,26.954327
522240,3.10212,-0.00093706825,0.0057059424,255,522240,709.4442311,1104.38,1120.0605823993683,0.7149325013160706,0.068798825,372,12.65821
524288,3.104299,-0.004229581,0.0032756228,256,524288,711.5581717499999,1106.74,1125.5604832172394,0.9478629380464554,0.035449218,415,4.286626
526336,3.1025662,-0.0015918866,0.0032115846,257,526336,716.6172220099999,1116.75,1130.487178325653,0.7035239040851593,0.034277342,411,30.220608
528384,3.1006718,-0.001960979,0.003574437,258,528384,724.34876777,1128.05,1135.4670586585999,0.7828300595283508,0.033935547,447,29.092999
530432,3.1115584,-0.006920063,0.0039085494,259,530432,714.9425678599999,1116.6,1140.0459616184235,0.8364889472723007,0.04482422,425,18.807796
532480,3.1320767,-0.0039676754,0.0028042716,260,532480,721.2621078100002,1124.78,1144.8597688674927,0.8727263808250427,0.028857421,412,21.019962
534528,3.1475234,-0.0061036525,0.00526648,261,534528,734.48994353,1141.26,1149.8200824260712,0.9258444234728813,0.05913086,404,9.158437
536576,3.159166,-0.0027840263,0.0017066384,262,536576,700.3999368699999,1087.9,1154.8899235725403,0.5492054224014282,0.014160156,430,28.86765
538624,3.1622458,-0.0040303324,0.0035597887,263,538624,657.82802301,1025.96,1159.6502561569214,0.436528742313385,0.038720705,428,36.141518
540672,3.158449,-0.0047450243,0.0038725983,264,540672,631.1081761600001,989.94,1164.4307985305786,0.9086581096053123,0.04296875,412,11.327253
542720,3.1478004,-0.0021760184,0.0037406473,265,542720,629.57037161,989.94,1169.393743276596,0.791777953505516,0.036376953,415,10.908207
544768,3.1359406,-0.002858208,0.0030673335,266,544768,635.9696791,997.79,1174.3194811344147,0.8329412192106247,0.029882813,422,15.656412
546816,3.1342292,-0.0060767313,0.0034759373,267,546816,621.2560499800001,977.85,1179.1703188419342,0.8794695138931274,0.039013673,430,10.383886
548864,3.1352308,-0.0036666072,0.0035951405,268,548864,592.1824742900001,937.49,1183.9266803264618,0.8136341124773026,0.03769531,422,24.02122
550912,3.1358132,-0.0047163283,0.0041775326,269,550912,574.54131656,913.05,1188.7751030921936,0.8890468403697014,0.046533205,432,11.367288
552960,3.1450362,-0.0058003804,0.0034175534,270,552960,551.8226691599999,882.91,1193.5109629631042,0.7821533530950546,0.03696289,423,21.322994
555008,3.1513526,-0.0036547948,0.0029644594,271,555008,544.5581077499999,874.34,1198.3497347831726,0.8620772510766983,0.03364258,430,11.2485485
557056,3.144027,-7.6926386e-05,0.005113522,272,557056,554.74090681,887.6,1203.1022913455963,0.8526844084262848,0.057177734,442,10.528185
559104,3.1415467,-0.002277296,0.0015759172,273,559104,558.21572024,893.33,1207.7317397594452,0.45632487535476685,0.015185547,438,38.569374
561152,3.151954,-0.008867325,0.0033789359,274,561152,494.32774515999995,807.01,1212.400642633438,0.5220078229904175,0.038769532,445,29.140476
563200,3.1593535,-0.0031623165,0.003093179,275,563200,484.44972764000005,794.43,1216.995121717453,0.9076467305421829,0.031542968,439,9.994356
565248,3.153338,-0.0043313582,0.0024356348,276,565248,480.69152363,786.08,1221.6585519313812,0.8420487642288208,0.023779297,441,17.44763
567296,3.1491551,-0.00408164,0.0035306248,277,567296,484.18395939999994,790.29,1226.2987825870514,0.9140950590372086,0.039648436,420,9.237947
569344,3.1492684,-0.0037287057,0.0055996133,278,569344,485.0181734999999,790.29,1231.16548371315,0.8543410897254944,0.06977539,435,10.256706
571392,3.1424294,-0.0054377066,0.0055269087,279,571392,471.31673707000004,771.68,1235.8736865520477,0.7892856746912003,0.055615235,408,27.94834
573440,3.138839,-0.0035083673,0.0036110836,280,573440,471.22556514,771.47,1240.8829131126404,0.9395066909492016,0.037353516,380,6.035781
575488,3.1464782,-0.0013066295,0.0029936726,281,575488,467.81724516999986,765.74,1246.2648620605469,0.8215280026197433,0.02993164,422,23.528978
577536,3.1502626,-0.0073927925,0.0054246103,282,577536,462.57995643999993,759.84,1251.1158866882324,0.7882729023694992,0.064208984,433,20.9287
579584,3.153281,-0.004035809,0.0035511497,283,579584,427.55040203000004,715.69,1255.836483001709,0.8810646310448647,0.03725586,432,19.545424
581632,3.1581566,-0.0016788257,0.0021771856,284,581632,382.00094986999994,651.92,1260.5691521167755,0.8641145825386047,0.021484375,420,19.043646
583680,3.1732905,-0.0035250138,0.0034518328,285,583680,380.9958100900001,651.97,1265.437124967575,0.8395590335130692,0.033984374,434,14.769424
585728,3.1771572,-0.004607998,0.0037510835,286,585728,389.04494617000006,663.42,1270.1518087387085,0.8569376915693283,0.044140626,449,9.223447
587776,3.1808953,-0.0035904523,0.003632896,287,587776,381.09297840000005,650.22,1274.7125742435455,0.8854736313223839,0.039013673,431,16.763916
589824,3.1864152,-0.0037899506,0.003195916,288,589824,391.89412960000004,665.57,1279.4566495418549,0.7802402973175049,0.034326173,422,11.50339
591872,3.1812017,-0.003923469,0.0040733484,289,591872,391.37867458000005,665.86,1284.3027956485748,0.8313107341527939,0.04921875,434,18.072744
593920,3.1739016,-0.0024326553,0.0028642318,290,593920,402.38650481000013,681.29,1289.0141434669495,0.7918982803821564,0.030712891,437,10.063929
595968,3.1696136,-0.0021167859,0.0022194732,291,595968,413.15274020000004,696.96,1293.694672346115,0.7750203460454941,0.018945312,437,11.751751
598016,3.1596313,-0.002325699,0.003926792,292,598016,408.83600451000007,690.5,1298.3766677379608,0.9445992112159729,0.044140626,420,5.1977315
600064,3.160048,-0.0051325504,0.0035859714,293,600064,420.52127383999994,706.58,1303.2478234767914,0.7608898282051086,0.037402343,423,19.66848
602112,3.1675005,-0.0067658834,0.0038958073,294,602112,429.52306278,720.28,1308.0790123939514,0.8211145401000977,0.041894533,442,24.68212
604160,3.170199,-0.0019345895,0.0033855322,295,604160,441.52723477,738.07,1312.7096590995789,0.7006633877754211,0.03227539,407,13.917903
606208,3.1710982,-0.0037473477,0.006811139,296,606208,454.3231996299999,754.88,1317.7418804168701,0.849900484085083,0.08823242,416,9.492048
608256,3.1790843,-0.0047232723,0.0049440255,297,608256,467.21188172999996,772.63,1322.6617450714111,0.8220653384923935,0.059912108,428,10.943975
610304,3.1789918,-0.00103803,0.004699679,298,610304,461.5861623099999,766.13,1327.4409074783325,0.9377763569355011,0.04873047,417,7.3500376
612352,3.1746442,-0.005700745,0.003016661,299,612352,460.02353732999995,764.27,1332.3460676670074,0.8872931599617004,0.033203125,421,12.906662
614400,3.1769366,-0.0049561663,0.0039915396,300,614400,473.3472243,782.31,1337.2073819637299,0.882964514195919,0.04863281,421,10.550035
616448,3.1741025,-0.0046748025,0.004378393,301,616448,484.01928929,795.9,1342.0743956565857,0.8486807346343994,0.052490234,418,26.142578
618496,3.1820307,-0.004051638,0.0062286556,302,618496,499.1305848299999,813.9,1346.965711593628,0.8820362985134125,0.07734375,423,25.992706
620544,3.1854005,-0.0031744565,0.0025898903,303,620544,506.24952806999994,825.0,1351.8031475543976,0.6752988994121552,0.027783204,422,30.24859
622592,3.191558,-0.0032925247,0.0029999355,304,622592,506.20794005999994,824.71,1356.6518483161926,0.9308775588870049,0.02998047,386,8.646295
624640,3.195736,-0.0025983243,0.0026871369,305,624640,510.35009066000003,828.75,1361.9516336917877,0.7935738563537598,0.02836914,423,37.767952
626688,3.191172,-0.0016174646,0.0018866945,306,626688,511.50126418,828.75,1366.793494462967,0.8100596219301224,0.015380859,413,14.606296
628736,3.1898408,-0.003200603,0.0030927132,307,628736,519.07245826,838.71,1371.749957561493,0.837011307477951,0.036621094,400,14.237544
630784,3.192668,-0.0073589524,0.004417938,308,630784,521.14032836,840.64,1376.8626713752747,0.8572875410318375,0.053271484,423,15.576945
632832,3.202153,-0.006662941,0.006001229,309,632832,517.3223319900001,836.0,1381.6944181919098,0.9266349375247955,0.06958008,428,5.3151774
634880,3.2042356,-0.0039808867,0.0039154133,310,634880,526.7452822600001,848.83,1386.4790844917297,0.825288325548172,0.0440918,423,21.145443
636928,3.1993787,-0.0039394,0.0049840123,311,636928,541.8832700500001,868.73,1391.3115417957306,0.8440640419721603,0.054345705,424,15.365567
638976,3.1896594,-0.004225379,0.0044926987,312,638976,537.8491196800001,862.59,1396.1319241523743,0.8370170444250107,0.051660158,408,13.460736
641024,3.1932518,-0.0062796785,0.004333313,313,641024,545.67787705,874.04,1401.1474220752716,0.865326926112175,0.046289064,431,17.47658
643072,3.1949496,-0.0016520235,0.0056661414,314,643072,559.5395991199999,892.11,1405.8911492824554,0.8418762534856796,0.068310544,414,18.558228
645120,3.1965957,-0.0013523654,0.0031942367,315,645120,561.3726581,894.04,1410.8283967971802,0.7805771231651306,0.031298827,442,20.529991
647168,3.1964614,-0.0032402216,0.0030006608,316,647168,557.31443605,888.02,1415.4569382667542,0.9044731929898262,0.032568358,426,6.318711
649216,3.1924896,-0.0009871419,0.0034089726,317,649216,568.69611381,905.63,1420.2567546367645,0.7882778346538544,0.039111327,418,12.086889
651264,3.1860642,-0.001354764,0.005393959,318,651264,580.51941371,921.68,1425.1473801136017,0.8068908900022507,0.059570312,429,16.175339
653312,3.1899037,-0.0025157272,0.0030168428,319,653312,593.05615908,939.45,1429.918462753296,0.8758306503295898,0.03720703,417,9.359762
655360,3.203999,-0.0022831962,0.003622118,320,655360,605.75803774,956.18,1434.823088169098,0.8727429658174515,0.042285156,419,11.153012
657408,3.2028244,-0.00466357,0.004835059,321,657408,617.07173762,971.94,1439.7035253047943,0.9158954843878746,0.044677734,427,6.0563827
659456,3.190864,-0.0051951134,0.0038677838,322,659456,629.22055366,989.73,1444.492996931076,0.7933050394058228,0.046679687,418,11.293545
661504,3.2024047,-0.0055193747,0.005229472,323,661504,641.8947391500001,1005.99,1449.3847317695618,0.9063703715801239,0.06391601,427,8.396636
663552,3.2196727,-0.0055516856,0.0030600326,324,663552,655.73195683,1027.03,1454.1741089820862,0.9309965223073959,0.03618164,444,5.732478
665600,3.2172325,-0.0054896227,0.0029646966,325,665600,666.6551933100001,1044.7,1458.7806253433228,0.6763452887535095,0.029150391,444,12.192482
667648,3.2078156,-0.0028785116,0.0022290633,326,667648,677.5116809200001,1062.34,1463.3868243694305,0.8145482242107391,0.02084961,435,8.813446
669696,3.2019897,-0.005401424,0.0046038046,327,669696,678.1343253199999,1062.69,1468.0929369926453,0.9050605967640877,0.053222656,428,7.9835753
671744,3.1954863,-0.0018040368,0.005556897,328,671744,691.1736657099999,1080.68,1472.8742127418518,0.9054867327213287,0.0574707,416,9.703826
673792,3.1979175,-0.0043797116,0.0050935205,329,673792,702.21150542,1094.25,1477.795705795288,0.8142541199922562,0.061816406,394,22.411615
675840,3.2114494,-0.0057311775,0.003671817,330,675840,683.7398258099998,1071.06,1482.9841477870941,0.9197128713130951,0.04018555,413,5.41669
677888,3.2276073,-0.0077952133,0.0037592172,331,677888,683.0227479399999,1071.66,1487.9413826465607,0.8921845033764839,0.042285156,428,6.007638
679936,3.236213,-0.0052792775,0.004775138,332,679936,690.2273607499999,1080.45,1492.7235856056213,0.9163831472396851,0.051855467,418,6.3468394
681984,3.2341695,-0.0055436105,0.0034056683,333,681984,710.21370438,1107.54,1497.6123950481415,0.9048687890172005,0.037402343,434,9.433525
684032,3.223566,-0.0050148694,0.0053202445,334,684032,723.9111804599999,1127.47,1502.3296747207642,0.7307474613189697,0.05678711,432,11.683952
686080,3.2152953,-0.0042976225,0.0035591666,335,686080,733.36417906,1139.9,1507.0632104873657,0.8938197121024132,0.03720703,428,7.1590967
688128,3.2217376,-0.002925804,0.0084628835,336,688128,731.44588344,1139.9,1511.8467211723328,0.7160902917385101,0.092285156,416,11.901898
690176,3.2360394,-0.0030007823,0.0039216713,337,690176,745.2071203500001,1157.93,1516.7657232284546,0.9286814257502556,0.047216795,406,6.2452908
692224,3.236361,-0.0022857853,0.0045220973,338,692224,747.8807265800001,1162.59,1521.8081233501434,0.8964088186621666,0.051513672,419,5.1680675
694272,3.241933,-0.0033209515,0.0029336314,339,694272,739.84023489,1152.52,1526.6914148330688,0.6252676546573639,0.031982422,433,33.92301
696320,3.2574635,-0.0022696336,0.008004225,340,696320,751.31531268,1170.13,1531.41224360466,0.7546965628862381,0.09116211,429,10.323286
698368,3.24834,-0.0037244007,0.0059014293,341,698368,766.4118617500001,1187.91,1536.1833980083466,0.9010582789778709,0.068310544,394,10.414932
700416,3.2439294,-0.0024154368,0.0052481377,342,700416,771.23659008,1196.52,1541.3786466121674,0.6626974642276764,0.060791016,411,12.054708
702464,3.2572637,-0.007317158,0.007002718,343,702464,784.4802860599999,1217.45,1546.3516690731049,0.6791992783546448,0.071826175,412,18.270267
704512,3.2849236,-0.004989019,0.0053317845,344,704512,796.2817858199998,1235.05,1551.320869922638,0.6904468238353729,0.061425783,405,12.827421
706560,3.2986736,-0.0070027313,0.006703634,345,706560,795.4190344399999,1235.05,1556.365919828415,0.6468971967697144,0.07055664,408,10.913263
708608,3.3041987,-0.0035963438,0.0032677471,346,708608,793.2961107000001,1230.47,1561.3855278491974,0.8591784536838531,0.035546876,418,13.902397
710656,3.3101032,-0.0017567588,0.005802181,347,710656,798.4354506300001,1238.51,1566.2828867435455,0.715290904045105,0.064648435,407,8.947223
712704,3.3130982,-0.0063129417,0.0085982345,348,712704,810.2118428800001,1256.51,1571.3084530830383,0.6774119436740875,0.084375,414,10.573304
714752,3.307125,-0.0011043805,0.002172932,349,714752,811.5654082599999,1258.41,1576.2546310424805,0.8967940956354141,0.021533202,418,12.950595
716800,3.2996407,-0.0034741242,0.0036248367,350,716800,812.55859877,1258.41,1581.1448607444763,0.8639483898878098,0.03745117,416,12.539896
718848,3.2989113,-0.0051880297,0.0093432395,351,718848,812.4594890999999,1257.95,1586.060516834259,0.7515005022287369,0.089501955,408,18.065325
720896,3.3002715,-0.0044899443,0.0032108403,352,720896,804.3698468300001,1244.68,1591.0742418766022,0.8143105059862137,0.032080077,426,20.334906
722944,3.3072186,-0.0049035074,0.004136023,353,722944,802.84574279,1242.79,1595.8766131401062,0.8260251581668854,0.039013673,410,17.988964
724992,3.3113046,-0.0018649504,0.0021156776,354,724992,811.5235273100002,1252.93,1600.8700470924377,0.9096747413277626,0.021289062,424,9.589487
727040,3.3037114,-0.0031269784,0.0043859556,355,727040,812.95458954,1253.93,1605.698059797287,0.8882163688540459,0.0496582,424,13.334173
729088,3.2877834,-0.002732383,0.0050111813,356,729088,823.8077461500001,1269.33,1610.517814397812,0.7413336932659149,0.053710938,435,9.41125
731136,3.291666,-0.005339492,0.0045265267,357,731136,797.5663055800001,1230.34,1615.2188384532928,0.9272877052426338,0.049902342,410,14.038389
733184,3.3007152,-0.0049172905,0.003870188,358,733184,804.44237303,1238.74,1620.2025315761566,0.8814162537455559,0.038671874,414,8.524281
735232,3.298671,-0.004708153,0.0037926189,359,735232,815.69040037,1256.41,1625.147938966751,0.7895629703998566,0.043554686,415,9.604488
737280,3.3067086,-0.0032781954,0.002828451,360,737280,804.6496570300001,1241.14,1630.0772259235382,0.8837363943457603,0.029443359,416,17.006186
739328,3.3149974,-0.0051774704,0.003907529,361,739328,778.9210145000001,1208.07,1634.995621919632,0.7105123698711395,0.03955078,412,27.910666
741376,3.3180516,-0.0004745422,0.0031769243,362,741376,793.5555526600001,1226.74,1639.956716299057,0.8780714944005013,0.03769531,412,15.029352
743424,3.329104,-0.0065060956,0.007520928,363,743424,801.4404781000002,1239.35,1644.9218535423279,0.7485930919647217,0.080078125,411,9.983978
745472,3.337129,-0.0051075052,0.00269739,364,745472,806.1732541800002,1245.22,1649.8995649814606,0.9438545554876328,0.028222656,433,3.5998821
747520,3.3612893,-0.0066657597,0.0059791002,365,747520,811.73641394,1252.93,1654.6221125125885,0.7754539251327515,0.0730957,420,19.170078
749568,3.3814023,-0.003693243,0.0034742474,366,749568,808.6251252100001,1251.5,1659.496938943863,0.8041130751371384,0.04008789,410,14.526364
751616,3.3812592,-0.004349486,0.002956295,367,751616,817.04499607,1262.56,1664.4858138561249,0.9360439032316208,0.030566406,415,5.165778
753664,3.3888195,-0.009327455,0.0043287342,368,753664,817.98168697,1264.89,1669.419857263565,0.7642862200737,0.051757812,435,26.610493
755712,3.4074357,-0.005843537,0.0041055,369,755712,801.1808809900001,1244.0,1674.1282494068146,0.8276595920324326,0.04477539,421,18.924458
757760,3.4132488,-0.005860473,0.004213798,370,757760,791.8444774200002,1230.91,1678.9933035373688,0.9309931546449661,0.035058595,421,8.26604
759808,3.404408,-0.0028460075,0.002828339,371,759808,789.75989527,1230.91,1683.8567974567413,0.8206181526184082,0.03046875,415,10.128115
761856,3.3977447,-0.005428062,0.0045797713,372,761856,795.5997805800002,1236.87,1688.7844910621643,0.9079388380050659,0.051708985,403,8.759602
763904,3.4097772,-0.0040112804,0.004178359,373,763904,800.01229068,1243.21,1693.8641078472137,0.8237413018941879,0.0515625,407,15.711743
765952,3.4199996,-0.005616328,0.003506972,374,765952,793.4127680800001,1234.31,1698.890594959259,0.9076628610491753,0.036474608,417,9.655491
768000,3.4272265,-0.002818788,0.0033477438,375,768000,791.5728344,1230.47,1703.8009638786316,0.9165664538741112,0.039501954,427,13.02014
770048,3.4257126,-0.003271217,0.0024317813,376,770048,796.53509052,1236.49,1708.5941863059998,0.8404814302921295,0.02368164,417,12.751286
772096,3.4074986,-0.0013679425,0.0026425885,377,772096,787.3299787400001,1218.53,1713.498256444931,0.8968915343284607,0.026123047,410,21.158922
774144,3.403747,-0.0032807197,0.0026013893,378,774144,751.3824474599999,1169.95,1718.492071390152,0.8591811209917068,0.025585938,403,13.574234
776192,3.4051838,-0.0045850244,0.0017485662,379,776192,721.0033231900001,1126.47,1723.568662405014,0.9172771200537682,0.018115234,432,12.929132
778240,3.4192262,-0.0027157716,0.0032722945,380,778240,692.91189295,1082.5,1728.3002405166626,0.8618181794881821,0.036474608,423,26.641367
780288,3.4449458,-0.0025496143,0.0039244527,381,780288,692.2330080700001,1082.5,1733.1375572681427,0.8443514555692673,0.047021486,428,15.046338
782336,3.459742,-0.0039287484,0.005118289,382,782336,693.6428899,1086.68,1737.9135510921478,0.7473223209381104,0.06069336,423,13.087614
784384,3.4566033,-0.0024352246,0.0028201637,383,784384,707.91774228,1106.6,1742.7453446388245,0.9120470210909843,0.030078124,430,8.004623
786432,3.458461,-0.0036499314,0.0030846405,384,786432,714.1640719800001,1115.94,1747.50168466568,0.8110181987285614,0.034863282,419,14.617933
788480,3.4614608,-0.0022752855,0.0035338819,385,788480,723.4615323700001,1129.79,1752.3796274662018,0.7739419639110565,0.03955078,432,11.995925
790528,3.4568615,-0.003197021,0.0018903665,386,790528,726.99511423,1134.94,1757.1205320358276,0.8081965297460556,0.017626952,425,10.977692
792576,3.455518,-0.0017993425,0.0012705456,387,792576,700.8523299200001,1101.98,1761.935532093048,0.7608644068241119,0.01040039,423,19.91389
794624,3.4562733,-0.004150416,0.0050666234,388,794624,691.18370043,1089.17,1766.7767870426178,0.9289039894938469,0.05126953,440,8.427706
796672,3.4509983,-0.0042002634,0.006706927,389,796672,691.5133401599998,1089.17,1771.422641992569,0.7830256372690201,0.0769043,424,10.78309
