total_timesteps,n_updates,fps,explained_variance,clipfrac,value_loss,serial_timesteps,policy_loss,ep_len_mean,time_elapsed,approxkl,ep_reward_mean,policy_entropy
43008,21,639,-0.1756742000579834,0.044677734,1.3817179,43008,-0.0020203986,577.1369863013699,66.85362887382507,0.003934695,117.7417301369863,1.4650127
45056,22,622,0.1358739733695984,0.032128908,1.3456092,45056,-0.00042084427,597.027027027027,70.05859994888306,0.0030720732,122.16135560810811,1.4724257
47104,23,626,0.2296847105026245,0.04111328,1.2738876,47104,-0.003245455,616.3866666666667,73.34802436828613,0.0038079196,126.59787233333334,1.4761876
49152,24,613,0.02338474988937378,0.024169922,1.261774,49152,-0.00024858632,635.2368421052631,76.61538696289062,0.0027673715,130.91770128947368,1.4679039
51200,25,609,0.2347579002380371,0.05307617,1.1166221,51200,-0.0035821262,653.5974025974026,79.95246529579163,0.00436052,135.19185653246754,1.464493
53248,26,616,-0.028822779655456543,0.07470703,1.1655424,53248,-0.0053441827,671.4871794871794,83.32917523384094,0.0057035517,139.4794885,1.4808655
55296,27,615,0.08582216501235962,0.053613283,1.0270193,55296,-0.0042108214,688.9240506329114,86.65324282646179,0.004582505,143.50288897468354,1.503999
57344,28,643,0.11911410093307495,0.034570314,0.9860689,57344,-0.0011987798,705.925,89.98380184173584,0.0034827262,147.5138749125,1.5104043
59392,29,614,0.07404887676239014,0.050634764,1.1004512,59392,-0.0044630696,722.5061728395061,93.1675443649292,0.0044261264,151.5636749506173,1.4940903
61440,30,619,0.12212556600570679,0.058935545,1.2650305,61440,-0.0012050684,738.6829268292682,96.50075483322144,0.004705939,155.82048769512195,1.4875958
63488,31,614,0.26965808868408203,0.031689454,1.2944291,63488,-0.0021122408,754.4698795180723,99.80483222007751,0.0034900035,160.35975154216868,1.487391
65536,32,617,0.105812668800354,0.03959961,1.2776588,65536,-0.0009703784,769.8809523809524,103.13863444328308,0.0038415727,164.63384247619047,1.4935951
67584,33,616,0.15225332975387573,0.050097656,1.2200567,67584,-0.0015503252,784.9294117647058,106.45318627357483,0.0043903976,168.96926103529412,1.4958497
69632,34,612,-0.012558221817016602,0.07485352,1.26846,69632,-0.0013816042,799.6279069767442,109.77602863311768,0.005977703,173.02121037209304,1.4972799
71680,35,610,0.04611331224441528,0.05126953,1.1642712,71680,-0.001489111,813.9885057471264,113.12122464179993,0.0043996214,177.08052487356323,1.5065105
73728,36,621,0.0973207950592041,0.06635742,1.1990799,73728,-0.0023972609,828.0227272727273,116.47589421272278,0.0054758806,181.0582767159091,1.5313132
75776,37,643,0.009034454822540283,0.059814453,1.2623799,75776,-0.0010357603,841.7415730337078,119.77270746231079,0.0051813037,185.09934424719103,1.5534687
77824,38,612,0.024142801761627197,0.043847658,1.2023866,77824,-0.0019095622,855.1555555555556,122.95687294006348,0.003769841,188.84434032222222,1.5634428
79872,39,608,0.03332608938217163,0.039892577,1.3109847,79872,-0.00092812255,868.2747252747253,126.300772190094,0.003494198,192.92847245054944,1.5625707
81920,40,624,0.05229860544204712,0.026220703,1.2122395,81920,-0.0007607342,881.1086956521739,129.667982339859,0.0027477643,196.7745984891304,1.5605509
83968,41,622,0.03646969795227051,0.072314456,1.1655797,83968,-0.0036071264,893.6666666666666,132.9495096206665,0.005770429,200.39099320430105,1.5599014
86016,42,606,0.02895200252532959,0.056689452,1.3152747,86016,-0.0022762015,905.9574468085107,136.2396810054779,0.004758281,204.1557048617021,1.5639558
88064,43,595,0.053630709648132324,0.056591798,1.4929435,88064,-0.00229849,917.9894736842106,139.6157262325287,0.004614584,208.18696647368418,1.5713044
90112,44,600,0.09747189283370972,0.049804688,1.332336,90112,-0.002859406,929.7708333333334,143.05482292175293,0.004362976,212.02724878125,1.5687845
92160,45,603,0.07322663068771362,0.038916014,1.3011209,92160,-0.0018626414,941.3092783505155,146.46610164642334,0.0033662054,215.7901895257732,1.5696071
94208,46,623,0.043500661849975586,0.04790039,1.3317888,94208,-0.0026678299,952.6122448979592,149.85940885543823,0.004197042,219.30897073469387,1.5746305
96256,47,601,0.0299341082572937,0.040722657,1.3777268,96256,-0.0006405048,963.6868686868687,153.14256954193115,0.0038853013,222.87511608080806,1.581003
98304,48,604,0.06529688835144043,0.0418457,1.4265349,98304,-0.0014860441,974.54,156.54705262184143,0.0038659894,226.47466561,1.5817358
100352,49,607,0.04395735263824463,0.044677734,1.5804083,100352,-0.0020913568,984.67,159.9357783794403,0.0038661747,230.19816671999996,1.5852654
102400,50,602,0.08543580770492554,0.051220704,1.467685,102400,-0.0025810683,1000.45,163.30890321731567,0.0043730927,235.66852705999997,1.5895588
104448,51,585,0.1480945348739624,0.041259766,1.3640648,104448,-0.0022529396,1014.27,166.70758771896362,0.0035273288,240.39584686999996,1.5883973
106496,52,580,-0.022364258766174316,0.029589843,1.6435896,106496,-4.935706e-05,1032.07,170.2035186290741,0.0028471197,246.04950932999998,1.6039807
108544,53,587,0.10716044902801514,0.038867187,1.4818105,108544,-0.0016522374,1035.3,173.729887008667,0.0035431809,248.57033177999995,1.6223452
110592,54,605,0.033178627490997314,0.033984374,1.6263211,110592,-0.0024273978,1050.66,177.2157211303711,0.0036853105,253.67716557,1.6180246
112640,55,601,-0.042531609535217285,0.053222656,1.5485729,112640,-0.0014338605,1069.07,180.60065007209778,0.0046642898,259.32598734,1.6110599
114688,56,595,0.013559818267822266,0.055908203,1.4264101,114688,-0.0028836182,1084.71,184.00333309173584,0.004668711,264.40687959999997,1.6149757
116736,57,597,0.032749712467193604,0.043798827,1.409075,116736,-0.001059076,1102.19,187.44407272338867,0.0037819818,269.65819134,1.6205237
118784,58,597,0.043547093868255615,0.03701172,1.4740736,118784,-0.0014790932,1118.63,190.87022280693054,0.0033974182,274.79800514,1.6208742
120832,59,598,0.08084529638290405,0.045996092,1.5199456,120832,-0.002394669,1133.83,194.2973346710205,0.004059432,279.59761557999997,1.6366459
122880,60,587,0.03693670034408569,0.03388672,1.4456406,122880,-0.00012553469,1146.18,197.72225737571716,0.003055175,283.81804718999996,1.6532991
124928,61,595,0.09110605716705322,0.069042966,1.4755478,124928,-0.004557916,1164.45,201.20735144615173,0.0054567535,289.31012438,1.6613338
126976,62,594,0.11902177333831787,0.036132812,1.4094846,126976,-0.0012241087,1176.23,204.64593243598938,0.003556583,293.30550726999996,1.6717026
129024,63,605,0.150615394115448,0.05571289,1.5257756,129024,-0.003782988,1192.87,208.0932915210724,0.0047171754,297.96317941,1.6773512
131072,64,603,0.07214862108230591,0.041015625,1.4884362,131072,-0.0017869379,1209.27,211.47731041908264,0.0036247384,302.92882992,1.6784165
133120,65,590,0.1064755916595459,0.057373047,1.5727104,133120,-0.0012323216,1228.17,214.87337613105774,0.0048623295,308.81615182,1.686353
135168,66,607,0.12882667779922485,0.024365235,1.505566,135168,-0.0017934488,1246.04,218.34484243392944,0.0026878188,314.30343144,1.6943905
137216,67,614,0.075009286403656,0.023730468,1.6420147,137216,-0.00078448316,1264.86,221.71806740760803,0.002443436,319.63674890000004,1.7127855
139264,68,592,0.09244519472122192,0.05698242,1.6893743,139264,-0.0019402562,1283.39,225.0518298149109,0.0047939057,325.11401393,1.7263558
141312,69,592,0.12355703115463257,0.04116211,1.5004423,141312,-0.0022122902,1302.17,228.5092318058014,0.0036332007,330.95922279000007,1.7300885
143360,70,590,0.08286148309707642,0.061621092,1.5579847,143360,-0.00318882,1321.06,231.96438264846802,0.005277702,336.08970805000007,1.7175319
145408,71,597,0.04716968536376953,0.042333983,1.657568,145408,-0.0041571585,1340.1,235.43535494804382,0.003889606,341.95306169,1.7186397
147456,72,598,0.07455599308013916,0.029101562,1.615123,147456,-0.00047126916,1358.91,238.861337184906,0.003017424,347.65149996,1.7267039
149504,73,593,0.10731345415115356,0.028808594,1.7215102,149504,-0.000876916,1376.22,242.28652477264404,0.0027970984,353.0549989399999,1.7364342
151552,74,579,0.19393783807754517,0.057128906,1.7224448,151552,-0.0043871948,1395.14,245.73860096931458,0.0046552503,359.25675372999996,1.7477131
153600,75,586,0.07213711738586426,0.03930664,1.7262083,153600,-0.0022250416,1414.45,249.27584886550903,0.0036311634,365.01196964999997,1.7566712
155648,76,591,0.2056974172592163,0.055126954,1.9906744,155648,-0.0045594377,1433.18,252.76836252212524,0.004413723,371.39882415999995,1.754781
157696,77,594,0.2685568332672119,0.04814453,2.1029816,157696,-0.002596825,1451.77,256.23200607299805,0.00420611,377.93036731999996,1.7422264
159744,78,561,0.3468465805053711,0.04501953,3.6386788,159744,-0.0032180604,1470.88,259.6761152744293,0.004023183,385.22423332,1.7345765
161792,79,577,0.3567889332771301,0.031640626,5.774645,161792,-0.0018765472,1489.92,263.3240165710449,0.0029412608,394.13402341999995,1.7334185
163840,80,578,0.30525362491607666,0.038085938,2.5650086,163840,-0.002009159,1508.11,266.87019872665405,0.003553609,400.72563645999986,1.7360859
165888,81,587,0.35753947496414185,0.023828125,2.8631513,165888,-0.0015965702,1521.84,270.40801763534546,0.0024942362,407.20098019,1.7347631
167936,82,577,0.3783876895904541,0.041748047,2.425029,167936,-0.0013679136,1540.26,273.8945679664612,0.0035938155,414.0374211999999,1.7346274
169984,83,599,0.29774826765060425,0.028320312,2.0027862,169984,-0.00197931,1559.01,277.4390094280243,0.0030018531,420.35695204999996,1.7354395
172032,84,586,0.47315555810928345,0.0637207,2.1876218,172032,-0.0044462993,1578.28,280.85782766342163,0.005344056,426.81037713000006,1.7286968
174080,85,575,0.4177436828613281,0.061572265,2.1995454,174080,-0.0028761742,1596.95,284.34902262687683,0.0051229578,432.8222139100001,1.7298443
176128,86,587,0.4367062449455261,0.044677734,4.7457404,176128,-0.0042847004,1616.04,287.9070246219635,0.004080343,441.3198408100001,1.73179
178176,87,572,0.3792359232902527,0.022021484,6.473157,178176,-0.0019642126,1639.71,291.3958523273468,0.0024718526,451.6869918800001,1.727079
180224,88,577,0.5241942703723907,0.029199218,3.466891,180224,-0.0032667108,1653.44,294.97589802742004,0.0032022651,457.59547864000007,1.7016909
182272,89,587,0.5010593235492706,0.041015625,4.060709,182272,-0.0009408502,1665.07,298.525315284729,0.0038978376,462.6397390900001,1.6739352
184320,90,604,0.5283738076686859,0.032470703,7.081771,184320,-0.0017105695,1690.49,302.00933504104614,0.0032748017,476.0234121600001,1.6627295
186368,91,599,0.5992801785469055,0.023388673,4.533661,186368,-0.0012752644,1697.75,305.399760723114,0.0026974175,479.8550577600001,1.6525981
188416,92,574,0.6470570862293243,0.047753908,4.767329,188416,-0.00203195,1716.06,308.8177173137665,0.004152906,488.57647696,1.6577232
190464,93,598,0.6363689303398132,0.031054687,4.42247,190464,-0.0013494836,1734.7,312.38567304611206,0.0032975313,497.4881982200001,1.6636178
192512,94,594,0.5224440097808838,0.037158202,6.207179,192512,-0.0052126395,1762.82,315.80817461013794,0.0035539176,509.84613035,1.6641687
194560,95,567,0.6422328650951385,0.07763672,2.9469695,194560,-0.0041480525,1780.52,319.2516145706177,0.0059009264,517.17920433,1.6750475
196608,96,587,0.6501235067844391,0.04824219,3.482973,196608,-0.0027544124,1799.4,322.860164642334,0.004251615,525.63056316,1.6828814
198656,97,567,0.6695370376110077,0.049365234,3.5347278,198656,-0.002151798,1813.91,326.34624099731445,0.0040443614,533.05640002,1.6807251
200704,98,592,0.6032854318618774,0.028466797,5.2007704,200704,-0.0018217161,1832.87,329.9529745578766,0.0029137742,542.33594077,1.6796675
202752,99,596,0.5569401681423187,0.026855469,6.643378,202752,-0.0005399546,1846.25,333.40881085395813,0.0029270002,548.83464266,1.683424
204800,100,590,0.6128035485744476,0.02993164,4.7734804,204800,-0.0020956912,1850.18,336.84329891204834,0.0029312347,551.54621901,1.6964772
206848,101,590,0.5910049378871918,0.034814455,8.057936,206848,-0.0014422603,1881.85,340.3142819404602,0.0034623607,567.95581587,1.7029095
208896,102,596,0.670985221862793,0.026123047,4.1966524,208896,-0.0019482303,1883.48,343.7812056541443,0.0028593512,570.4360806000001,1.694774
210944,103,588,0.6365350484848022,0.0390625,6.165656,210944,-0.0023348988,1894.42,347.2158296108246,0.0034313414,578.33276647,1.687906
212992,104,571,0.7011609375476837,0.03276367,4.7382402,212992,-0.0019766449,1904.31,350.6938247680664,0.0033275797,583.6333019,1.6746591
215040,105,576,0.6291832625865936,0.03100586,7.448804,215040,-0.0012707685,1894.17,354.27487087249756,0.0030710592,590.60063464,1.6634572
217088,106,582,0.7460746467113495,0.03779297,4.1421194,217088,-0.0023845532,1883.87,357.82694697380066,0.003612339,590.5236133300001,1.6630602
219136,107,592,0.711449146270752,0.036865234,6.9776587,219136,-0.0027203062,1888.18,361.3419816493988,0.0035393606,599.3716710000001,1.6672802
221184,108,588,0.7411420047283173,0.038427733,3.6516335,221184,0.0006691795,1882.04,364.8006594181061,0.0036014325,601.2137739799999,1.6658674
223232,109,594,0.6962776482105255,0.057763673,7.7864814,223232,-0.003685231,1870.41,368.28286480903625,0.0050192224,606.5482792399999,1.6674378
225280,110,592,0.6048051714897156,0.02055664,8.237489,225280,-0.0019583153,1831.38,371.7276358604431,0.0026310054,602.45914056,1.6749783
227328,111,582,0.8245735317468643,0.029541016,4.2729974,227328,-0.00055922405,1815.79,375.1828258037567,0.0026936405,599.8073462799999,1.6764419
229376,112,581,0.7462413609027863,0.042138673,6.8276873,229376,-0.003162679,1799.64,378.6979637145996,0.0039555784,602.45100452,1.6810014
231424,113,567,0.7347566485404968,0.046875,6.1512675,231424,-0.0032573245,1776.14,382.21870279312134,0.0041258438,600.72395625,1.6776717
233472,114,580,0.7178118228912354,0.045947265,8.173285,233472,-0.001742064,1765.83,385.8269953727722,0.0038049712,606.63276222,1.6801722
235520,115,601,0.7914055734872818,0.04082031,6.0266795,235520,-0.0011887162,1747.79,389.35492300987244,0.0038472111,607.0391831099998,1.6809597
237568,116,590,0.79645074903965,0.020898437,5.5463223,237568,0.00073705567,1727.98,392.75802540779114,0.0021274847,605.69146401,1.6782577
239616,117,589,0.8580948412418365,0.030126953,3.8960412,239616,-0.0016806934,1721.7,396.22672414779663,0.0030415705,606.92383979,1.6702067
241664,118,597,0.6439501941204071,0.033447266,13.126017,241664,-0.0044891816,1667.42,399.6993854045868,0.0031540848,597.0176285900001,1.6635277
243712,119,590,0.6771450042724609,0.038623046,11.054496,243712,-0.0031662155,1626.4,403.12875604629517,0.0035095452,589.55924882,1.6617962
245760,120,582,0.7638264447450638,0.041015625,7.9493294,245760,-0.0021958142,1583.46,406.5996210575104,0.003729909,580.8347662000001,1.659185
247808,121,571,0.6390913724899292,0.047460936,13.16493,247808,-0.0018480398,1523.85,410.11574387550354,0.0043470943,567.29608979,1.6566101
249856,122,579,0.6294508278369904,0.06918945,12.2216215,249856,-0.0028565098,1481.4,413.7010848522186,0.006215715,557.6835649100001,1.6632535
251904,123,598,0.6309579908847809,0.05,15.008734,251904,-0.003557215,1417.23,417.23852348327637,0.0043574884,541.44635308,1.6730525
253952,124,583,0.7040705680847168,0.05517578,11.840128,253952,-0.0066095116,1355.49,420.66169595718384,0.0048733107,526.66889437,1.6806148
256000,125,590,0.5976737439632416,0.0328125,13.564488,256000,-0.00073922006,1296.11,424.1702871322632,0.0031351845,513.2413324000001,1.6836554
258048,126,583,0.7094194293022156,0.054736327,12.908533,258048,-0.0007401669,1235.23,427.642769575119,0.004574121,500.06991629,1.682428
260096,127,601,0.6869709491729736,0.021728516,13.855443,260096,-0.0010247545,1153.75,431.15495109558105,0.002387163,480.1949751100001,1.6941118
262144,128,597,0.6860361397266388,0.030859375,14.124832,262144,-0.0031322248,1069.89,434.5578672885895,0.0028703222,457.33329022000004,1.6997312
264192,129,587,0.7541733086109161,0.026367188,12.12039,264192,-0.0021654244,1008.04,437.98815846443176,0.002723627,436.46458078999996,1.7062099
266240,130,574,0.7000716030597687,0.051220704,13.0631485,266240,-0.003722569,927.05,441.47436904907227,0.0044805,411.31958985000006,1.7085762
268288,131,595,0.7071976065635681,0.02841797,13.254213,268288,-0.003899163,871.21,445.0406174659729,0.0027385917,389.3505562100001,1.72632
270336,132,593,0.6911739408969879,0.031835936,11.814985,270336,-0.000263925,826.76,448.4828565120697,0.0033623618,369.1959546,1.7359924
272384,133,603,0.604507327079773,0.041064452,16.681385,272384,-0.0013123505,757.58,451.93586778640747,0.0035413275,341.43698501,1.7346331
274432,134,607,0.7347919344902039,0.039501954,11.537455,274432,-0.0048785107,717.95,455.32939767837524,0.0034231867,324.70537936,1.7422138
276480,135,599,0.7900771200656891,0.046142578,9.766055,276480,-0.0027281535,681.42,458.6985192298889,0.004139294,308.27943387,1.7508192
278528,136,576,0.5480531454086304,0.04321289,16.036222,278528,-0.0023878631,627.33,462.11310958862305,0.0038816829,283.13305897000004,1.7501978
280576,137,600,0.571074903011322,0.047021486,14.178327,280576,-0.003754006,574.66,465.66795587539673,0.0038608506,258.34415107,1.7590914
282624,138,586,0.6502193212509155,0.046240233,14.084871,282624,-0.004769853,549.25,469.07808542251587,0.004624762,247.28639799,1.7713106
284672,139,579,0.5526086688041687,0.03354492,19.707989,284672,-0.0051724613,492.22,472.5708451271057,0.0031368602,220.46379292,1.7746168
286720,140,598,0.8057917505502701,0.044384766,10.087532,286720,-0.0024486654,470.0,476.1036784648895,0.0039088815,211.75921881999994,1.7837231
288768,141,587,0.7277415692806244,0.062207032,10.251446,288768,-0.0008645275,461.39,479.52499413490295,0.0051520737,209.30697591,1.7989979
290816,142,607,0.657184898853302,0.058251955,17.926683,290816,-0.0034570177,444.28,483.0139203071594,0.0051817186,202.73561972999997,1.8034538
292864,143,572,0.8421546518802643,0.020361328,6.1171618,292864,0.00035642943,447.0,486.3839981555939,0.0022394,205.10127286,1.80662
294912,144,596,0.8003740906715393,0.029052734,9.034679,294912,-0.00045302967,439.79,489.96401715278625,0.0027255206,202.65316352000002,1.802016
296960,145,596,0.7832988500595093,0.039648436,11.936975,296960,-0.0023975633,439.03,493.3963739871979,0.0036055378,203.11425952,1.799077
299008,146,596,0.7752971947193146,0.042138673,13.150801,299008,-0.0025214797,431.24,496.83050632476807,0.0038096234,200.60210149000002,1.79669
301056,147,573,0.752533033490181,0.053857423,11.695742,301056,-0.0043200008,425.28,500.2668995857239,0.004533334,197.14063696000002,1.8017498
303104,148,587,0.6905434429645538,0.066992186,14.425075,303104,0.00020948343,427.3,503.83783531188965,0.0054266453,198.90937223999998,1.807773
305152,149,580,0.8613815158605576,0.02626953,7.0993943,305152,-0.0020688327,430.15,507.3230061531067,0.002807794,201.09448273,1.8109093
307200,150,582,0.7846208065748215,0.05415039,12.113758,307200,-0.004758324,430.8,510.8508081436157,0.0046645687,201.42868937000003,1.8184538
309248,151,587,0.7151462435722351,0.06333008,12.030797,309248,-0.004413209,432.85,514.3704686164856,0.0051772194,202.84027261,1.8256819
311296,152,590,0.82215416431427,0.03930664,10.189864,311296,-0.0047555557,433.55,517.8546874523163,0.0036425586,203.53144786999997,1.8267963
313344,153,587,0.8660252392292023,0.05229492,6.68057,313344,-0.0016249495,435.7,521.3224806785583,0.0046615,205.08532657999996,1.8170487
315392,154,591,0.8556439429521561,0.026757812,9.461327,315392,-0.0017609621,432.18,524.8087701797485,0.0026015637,204.28807241,1.8215557
317440,155,570,0.8715013414621353,0.050439455,6.726886,317440,-0.005690529,434.3,528.2735698223114,0.0044857888,205.30404007999996,1.8195326
319488,156,571,0.7967303544282913,0.053857423,9.769461,319488,-0.0035504072,436.56,531.8645493984222,0.0045161108,206.59363047000002,1.8173645
321536,157,580,0.6451610028743744,0.049316406,17.615242,321536,-0.0026612075,442.98,535.4501383304596,0.0045505576,210.65362026999995,1.8271564
323584,158,590,0.7238999605178833,0.060839843,11.274611,323584,-0.0017934976,446.87,538.9758794307709,0.0049235565,212.71831284999996,1.8351858
325632,159,572,0.812917172908783,0.032128908,9.889474,325632,-0.0011477731,453.45,542.4432816505432,0.003298577,217.04507654999998,1.8304195
327680,160,582,0.6762615442276001,0.041064452,17.66412,327680,-0.003122583,457.4,546.0208501815796,0.003691585,220.09805206,1.8266453
329728,161,593,0.7604174762964249,0.029736329,11.1248665,329728,-0.0007609161,464.05,549.5349895954132,0.0028895014,224.69390174999998,1.8273818
331776,162,601,0.8117126822471619,0.069042966,10.746208,331776,-0.005188578,469.53,552.9884388446808,0.0056362394,228.34633428000004,1.8271624
333824,163,583,0.7360725700855255,0.04575195,10.787356,333824,-0.0010970344,467.65,556.3922657966614,0.0041240775,227.21440112,1.8356466
335872,164,573,0.8342869132757187,0.033984374,8.132906,335872,-0.0011421295,472.64,559.9028475284576,0.0032281694,230.19345972999997,1.8536867
337920,165,587,0.7896838039159775,0.02265625,9.368177,337920,-0.001436746,482.49,563.4767687320709,0.0022712639,235.62385203999997,1.8626623
339968,166,593,0.7912157326936722,0.046923827,6.6059203,339968,-0.00025446835,489.04,566.9642028808594,0.00432771,238.81239611,1.8647579
342016,167,581,0.834339439868927,0.0484375,7.741885,342016,-0.0011904242,497.86,570.4151406288147,0.004186786,244.08298877000004,1.8704634
344064,168,595,0.8092458844184875,0.054003906,8.805467,344064,-0.0029753793,500.92,573.9351532459259,0.0045710746,246.27808323000002,1.8872207
346112,169,585,0.8120999783277512,0.049462892,9.712371,346112,-0.00317352,509.86,577.3748767375946,0.0041805673,251.74171194,1.901563
348160,170,599,0.8841335475444794,0.05683594,4.2339554,348160,-0.00427384,520.05,580.8731758594513,0.0045676203,258.12306825999997,1.9007905
350208,171,606,0.8105654120445251,0.039746094,6.874663,350208,-0.003098874,539.46,584.2888352870941,0.003578559,269.59213654,1.9055073
352256,172,589,0.6792687177658081,0.04975586,8.655459,352256,-0.0007441121,554.63,587.6649775505066,0.004377318,278.76090557,1.9065552
354304,173,581,0.7119437158107758,0.08256836,12.049901,354304,-0.004485755,567.26,591.1379280090332,0.0063974247,287.10163185,1.9057562
356352,174,601,0.9049680680036545,0.061914064,2.683226,356352,-0.002985598,578.69,594.6593656539917,0.0051617855,293.45493122000005,1.8962271
358400,175,622,0.7285386025905609,0.09677734,6.120822,358400,-0.003821121,594.23,598.0652225017548,0.0076822042,302.65553043000006,1.8969688
360448,176,591,0.7736353874206543,0.049560547,6.785436,360448,-0.0023711002,610.23,601.3603069782257,0.00425251,311.95582536,1.9052416
362496,177,611,0.7954823672771454,0.058642577,11.396379,362496,-0.0044866647,615.09,604.8215024471283,0.004805243,315.13529312,1.9051812
364544,178,595,0.8036537021398544,0.04399414,6.806381,364544,-0.0006133032,632.19,608.1716899871826,0.0039122663,325.78662190999995,1.9142927
366592,179,578,0.7660732716321945,0.061328124,11.6959505,366592,-0.0033222153,653.88,611.6101913452148,0.005128096,338.8869442,1.9218035
368640,180,605,0.4030798673629761,0.1171875,4.7519565,368640,-0.0063668466,670.52,615.154036283493,0.010084023,346.0152042300001,1.9255232
370688,181,579,0.8122312724590302,0.0328125,5.9442806,370688,-0.0015062152,674.67,618.534232378006,0.0032780976,348.27355307000005,1.9292723
372736,182,579,0.8432254791259766,0.039892577,8.235474,372736,-0.0039540096,692.51,622.0667555332184,0.0036834995,359.6536469400001,1.9191225
374784,183,584,0.7733808755874634,0.0046875,8.727568,374784,-0.00069248385,696.49,625.5990884304047,0.0010979321,361.27297510000005,1.9072624
376832,184,608,0.7990766614675522,0.013330078,8.510116,376832,-0.0011817423,714.35,629.1008598804474,0.0017306888,372.10054177000006,1.9078325
378880,185,600,0.848864808678627,0.034326173,4.677285,378880,-0.0026631393,720.09,632.4689610004425,0.0035370104,375.1289127500001,1.906406
380928,186,588,0.6659502983093262,0.021044921,10.943644,380928,-0.0016876038,738.93,635.8820214271545,0.002067853,386.20284798000006,1.9006084
382976,187,603,0.7354263067245483,0.058496095,10.176971,382976,-0.007037702,749.33,639.3640394210815,0.005611715,392.39800011,1.8938484
385024,188,590,0.6251184046268463,0.07324219,7.9347115,385024,-0.0034604426,764.93,642.7556545734406,0.005924332,401.65795244000003,1.899437
387072,189,601,0.7635152339935303,0.055908203,9.437035,387072,-0.0018292855,772.36,646.2236075401306,0.005000615,406.55748832000006,1.9030249
389120,190,584,0.8128365576267242,0.045996092,6.189805,389120,-0.002171402,778.02,649.6277341842651,0.0042120786,409.92608451000007,1.8979943
391168,191,578,0.7106023132801056,0.04018555,11.099337,391168,-0.0018739098,808.08,653.1308219432831,0.003806021,428.44669298,1.8935465
393216,192,592,0.7751386314630508,0.07094727,7.2115774,393216,0.0005964938,824.71,656.6725804805756,0.006006277,439.13561892000007,1.9056965
395264,193,615,0.6913657784461975,0.05214844,6.737662,395264,-0.00346387,840.77,660.1322255134583,0.0045861793,448.45161858000006,1.9205538
397312,194,594,0.8150406926870346,0.054541014,5.2333174,397312,0.0004660869,855.1,663.4579663276672,0.0048898356,457.28989973000006,1.9123777
