explained_variance,n_updates,fps,policy_loss,serial_timesteps,total_timesteps,policy_entropy,value_loss,approxkl,time_elapsed,ep_reward_mean,clipfrac,ep_len_mean
0.7031698822975159,121,332,-0.00648572,247808,247808,2.6263633,12.911993,0.007484711,843.059268951416,406.52939927,0.09672852,918.63
0.574402242898941,122,318,-0.00619843,249856,249856,2.6244073,10.286829,0.006352068,849.2119247913361,418.83885275,0.08085938,934.09
0.8383607715368271,123,380,-0.0031390744,251904,251904,2.6268134,11.302069,0.002159381,855.6510887145996,430.40269871,0.020019531,949.01
0.9503360204398632,124,186,-0.0024072523,253952,253952,2.6259499,7.571926,0.005345425,861.0297212600708,438.4734008499999,0.06274414,964.35
0.7527070045471191,125,171,-0.0016207306,256000,256000,2.612657,7.747145,0.00501731,871.9863064289093,441.98850485,0.06269531,984.49
0.9798221569508314,126,195,-0.0063512274,258048,258048,2.612287,3.2456832,0.0071426136,883.9642808437347,444.62313342,0.09790039,999.7
0.8051558136940002,127,418,-0.00079992955,260096,260096,2.6186256,15.919805,0.0014403674,894.4180147647858,456.94205413,0.008740234,1017.38
0.3020896911621094,128,136,-0.005356603,262144,262144,2.6332505,3.1695144,0.011353796,899.3101661205292,460.24849943000004,0.1258789,1037.32
0.773044154047966,129,432,-0.0029407684,264192,264192,2.6400847,18.329468,0.0026097302,914.2801373004913,438.5346765899999,0.023095703,1004.31
0.8419737666845322,130,444,-0.002762315,266240,266240,2.6413236,17.103527,0.0030552666,919.0181341171265,439.06576912,0.0362793,1002.7
0.8743759095668793,131,177,-0.0037815995,268288,268288,2.6597424,8.037456,0.005596354,923.6286730766296,441.76380895,0.06772461,1010.19
0.976511787623167,132,197,-0.0024152491,270336,270336,2.670739,3.1102743,0.0031319936,935.1391212940216,445.15952249,0.030957032,1030.21
0.731133759021759,133,405,-0.0018207387,272384,272384,2.6563401,20.402847,0.0007438752,945.535489320755,440.49777104000003,0.003857422,1007.28
0.824534684419632,134,429,-0.0011780261,274432,274432,2.6553288,8.971048,0.002143757,950.5896062850952,451.79661487000004,0.020068359,1023.36
0.8856777772307396,135,212,6.832996e-05,276480,276480,2.6569872,10.37903,0.0035224953,955.3548181056976,455.74536993999993,0.037060548,1024.1
0.9847438801079988,136,200,-0.004567586,278528,278528,2.661528,2.6092105,0.0049621593,965.0061192512512,458.34345125,0.06293945,1042.14
0.5739449262619019,137,431,-0.002899174,280576,280576,2.658578,8.868529,0.0036555468,975.2399160861969,469.62507315000005,0.03930664,1058.31
0.7773260176181793,138,441,-0.0008613138,282624,282624,2.6576552,15.967959,0.0016552864,979.991039276123,476.35005551,0.013330078,1039.22
0.8110203146934509,139,172,-0.0035908185,284672,284672,2.6610403,10.650886,0.005600196,984.6332716941833,476.62775394999994,0.06962891,1041.89
0.9025316089391708,140,241,-0.004462197,286720,286720,2.6639192,5.57088,0.0037510688,996.5349514484406,477.94818238999994,0.040039062,1059.22
0.8915868028998375,141,422,-0.0029109893,288768,288768,2.6557736,5.837477,0.0029555517,1005.0063507556915,480.43128369000004,0.0265625,1066.76
0.9369170591235161,142,165,-0.0034851816,290816,290816,2.6489139,9.149755,0.0036219608,1009.8530104160309,479.35905312,0.0390625,1066.76
0.9246157333254814,143,260,-0.0060705766,292864,292864,2.6488128,10.190392,0.0029976505,1022.1966795921326,450.34211836000003,0.031542968,1035.47
0.8172479271888733,144,279,-0.0044498187,294912,294912,2.6510673,11.460957,0.005517531,1030.0583970546722,459.66099456000006,0.06948242,1035.27
0.6437305808067322,145,165,-0.009679469,296960,296960,2.6450138,17.666824,0.005328871,1037.3752233982086,458.25950155999993,0.05883789,1037.09
0.9003840684890747,146,371,-0.001928976,299008,299008,2.6402946,7.567463,0.0024113273,1049.7825798988342,460.46750659,0.025927734,1044.47
0.944097600877285,147,147,-0.0045566587,301056,301056,2.6393075,10.153715,0.004750074,1055.300686597824,471.01583450000004,0.055615235,1058.37
0.8245823532342911,148,154,-0.004773235,303104,303104,2.6407866,7.4537354,0.005445303,1069.1461131572723,451.4358422900001,0.06645508,1044.44
