policy_loss,serial_timesteps,policy_entropy,fps,time_elapsed,value_loss,clipfrac,ep_reward_mean,ep_len_mean,explained_variance,approxkl,n_updates,total_timesteps
-0.005614441,632832,4.279666,527,1255.2815980911255,10.87299,0.034472656,791.28289023,1177.32,0.7579250782728195,0.0032562925,309,632832
-0.0046744198,634880,4.277583,499,1259.164490699768,13.141586,0.050976563,792.09417713,1177.32,0.7020982503890991,0.0047281333,310,634880
-0.0045496384,636928,4.266424,522,1263.266511440277,15.196103,0.047460936,805.16814608,1197.4,0.6706835329532623,0.0042230994,311,636928
-0.005752966,638976,4.2685003,504,1267.1851000785828,32.125816,0.047607422,762.0941735,1136.65,0.8374742567539215,0.0042493404,312,638976
-0.0032846038,641024,4.2842455,495,1271.2412736415863,14.827288,0.046533205,747.66153197,1116.64,0.7535370886325836,0.0040064403,313,641024
-0.0033845555,643072,4.29569,506,1275.379178762436,16.81229,0.030322265,755.74762042,1127.36,0.833493173122406,0.0031572566,314,643072
-0.003297782,645120,4.290835,495,1279.4244327545166,12.952939,0.03286133,769.8552657800001,1147.26,0.7291645407676697,0.003028602,315,645120
-0.006858643,647168,4.2839727,497,1283.561934709549,6.9911356,0.058642577,770.18925492,1147.72,0.8379290401935577,0.0048107407,316,647168
-0.0068273665,649216,4.284379,474,1287.6751773357391,31.225973,0.05517578,740.23773475,1102.65,0.6523811519145966,0.004645184,317,649216
-0.0058514113,651264,4.292739,433,1291.9922869205475,11.790266,0.06914063,735.2776375299999,1096.16,0.8253337144851685,0.005589827,318,651264
-0.0037870642,653312,4.287638,454,1296.712594985962,17.287903,0.029296875,745.9717137200001,1112.57,0.6611773073673248,0.003476914,319,653312
-0.005569848,655360,4.28582,468,1301.2220945358276,17.728241,0.038183592,733.3374899300001,1093.03,0.7418526113033295,0.0036972514,320,655360
-0.005908775,657408,4.290242,455,1305.5920491218567,19.466684,0.046435546,730.7380607599999,1091.09,0.803779348731041,0.004194007,321,657408
-0.0028581435,659456,4.302759,464,1310.0889899730682,16.613846,0.019091796,714.6063968399999,1068.5,0.8437554091215134,0.0018808178,322,659456
-0.0057846843,661504,4.319995,463,1314.4987008571625,8.496343,0.035351563,713.99325232,1067.03,0.8984696567058563,0.003557227,323,661504
-0.002449926,663552,4.324001,447,1318.9149253368378,21.36236,0.028222656,708.3176136300001,1056.43,0.842971533536911,0.0027128179,324,663552
-0.0064505944,665600,4.329617,465,1323.4963459968567,8.038553,0.055517577,718.6225333300001,1070.43,0.8297297954559326,0.004536504,325,665600
-0.0023062406,667648,4.3375945,450,1327.9021670818329,13.12088,0.039794922,732.73615809,1090.46,0.6845905184745789,0.003712664,326,667648
-0.007146171,669696,4.346143,447,1332.4511411190033,15.844632,0.03173828,719.4104724200001,1071.02,0.7264094054698944,0.0039157723,327,669696
-0.0052538626,671744,4.3669295,438,1337.023185491562,5.5276594,0.054052733,719.53669557,1071.28,0.9362223222851753,0.004490143,328,671744
-0.0043905512,673792,4.390394,480,1341.694044828415,14.850538,0.031835936,721.2043797900001,1071.71,0.8277202099561691,0.002803163,329,673792
-0.0039592166,675840,4.401429,519,1345.952510356903,40.053127,0.025683593,674.7655088000001,1006.05,0.790372833609581,0.0024234443,330,675840
-0.004514305,677888,4.405228,500,1349.8984162807465,13.8678875,0.032421876,659.02959502,983.52,0.8806808590888977,0.0030969921,331,677888
-0.004198825,679936,4.400918,507,1353.9913356304169,14.477702,0.035498045,667.4352971600002,993.77,0.8248988538980484,0.0030737403,332,679936
-0.005324331,681984,4.398118,485,1358.0274913311005,19.246662,0.072070315,643.25789842,959.94,0.8227511942386627,0.0059204805,333,681984
-0.002712809,684032,4.401504,471,1362.2481701374054,13.987111,0.023876954,625.9517502100001,933.03,0.8964455053210258,0.0023636208,334,684032
-0.00427016,686080,4.4121833,451,1366.593269109726,24.660381,0.037109375,599.4530878899999,896.68,0.8144572228193283,0.0031918702,335,686080
-0.0025914693,688128,4.4112086,443,1371.1347362995148,15.996844,0.037841797,592.8906282199999,888.53,0.736662358045578,0.0038467876,336,688128
-0.0012317828,690176,4.4139004,456,1375.7506039142609,24.463745,0.019384766,592.80452472,885.7,0.7504663318395615,0.0022116448,337,690176
-0.005839077,692224,4.4127054,456,1380.2415108680725,4.9360905,0.051953126,598.64520053,893.72,0.8936092779040337,0.0049590147,338,692224
-0.0030060578,694272,4.419868,463,1384.7270760536194,20.913456,0.031884767,585.44488777,875.74,0.7030483782291412,0.002787729,339,694272
-0.004505554,696320,4.4310303,455,1389.1449670791626,12.529634,0.059277344,592.77461922,885.49,0.7865101844072342,0.0048367064,340,696320
-0.009854475,698368,4.4377084,447,1393.6381723880768,17.175156,0.054101564,563.99067461,844.63,0.8785339891910553,0.0046705324,341,698368
